,cityFrom,lat_ori,lon_ori,cityTo,lat,lon,station_orig,station_dest,Tps_trajet_sec,Tps_total_sec,mode,Distance,Tps_transit_aller,Tps_transit_retour,Tps_total_transit,Tps_total_avec_transit,lat_dest_centre,lon_dest_centre,lat_prop_tps,lon_prop_tps
190,Clermont-Ferrand,45.785833,3.1625,Catania,37.466667,15.063889,Clermont-Ferrand Auvergne,Catania–Fontanarossa,81000,81000,Avion,1351.6,756.0,0.0,756.0,81756.0,-8.319165999999996,11.901389,-780.6560716746937,1116.8056490533324
191,Clermont-Ferrand,45.785833,3.1625,Bologna,44.530833,11.296944,Clermont-Ferrand Auvergne,Bologna Guglielmo Marconi,67800,67800,Avion,652.6,756.0,0.0,756.0,68556.0,-1.2549999999999955,8.134444,-174.22154985843926,1129.2393951527388
192,Clermont-Ferrand,45.785833,3.1625,Nice,43.665278,7.215,Clermont-Ferrand Auvergne,Nice Côte d Azur International,84000,84000,Avion,397.5,756.0,696.0,1452.0,85452.0,-2.120554999999996,4.0525,-660.3052816458827,1261.8805708269508
193,Clermont-Ferrand,45.785833,3.1625,Tunis,36.851111,10.227222,Clermont-Ferrand Auvergne,Tunis–Carthage International,71700,71700,Avion,1154.4,756.0,0.0,756.0,72456.0,-8.934721999999994,7.064722,-947.2572718768934,749.0002809587893
194,Clermont-Ferrand,45.785833,3.1625,Tel Aviv,,,Clermont-Ferrand Auvergne,Tel Aviv Airport,71400,71400,Avion,,756.0,,,,,,,
195,Clermont-Ferrand,45.785833,3.1625,Luxembourg City,49.623333,6.204444,Clermont-Ferrand Auvergne,Luxembourg,54300,54300,Avion,483.5,756.0,0.0,756.0,55056.0,3.8375000000000057,3.0419439999999995,719.0,570.0088173680051
196,Clermont-Ferrand,45.785833,3.1625,Bangkok,,,Clermont-Ferrand Auvergne,Bangkok Airport,42300,42300,Avion,,756.0,,,,,,,
197,Clermont-Ferrand,45.766988,3.134193,Nîmes,43.832313,4.365872,Clermont la Pardieu,Nîmes Centre,18480,18480,Train,236.1,504.00000000000006,83.99999999999999,588.0,19068.0,-1.9346749999999986,1.2316790000000006,-268.0828422246701,170.67052969022697
198,Clermont-Ferrand,45.778945,3.100543,Avignon,43.92194,4.786136,Clermont-Ferrand Train Station,Avignon TGV,18600,18600,Train,243.0,180.0,408.0,588.0,19188.0,-1.857005000000001,1.685593,-236.79736536614615,214.9396374698066
199,Clermont-Ferrand,45.778945,3.100543,Toulon,43.128353,5.929404,Clermont-Ferrand Train Station,Toulon Train Station,20280,20280,Train,367.8,180.0,36.0,216.0,20496.0,-2.650592000000003,2.828861,-233.56556535278645,249.27432014034906
200,Clermont-Ferrand,45.778945,3.100543,Bourg-en-Bresse,46.200111,5.215011,Clermont-Ferrand Train Station,Bourg-en-Bresse Train Station,15030,15030,Train,167.8,180.0,120.0,300.0,15330.0,0.4211659999999995,2.1144679999999996,49.0,250.57765672009955
201,Clermont-Ferrand,45.778945,3.100543,Chalon-sur-Saône,46.781622,4.843479,Clermont-Ferrand Train Station,Chalon-sur-Saône Train Station,16500,16500,Train,173.2,180.0,132.0,312.0,16812.0,1.0026769999999985,1.7429360000000003,139.0,242.87770670322755
202,Clermont-Ferrand,45.778945,3.100543,Besançon,47.247049,6.021943,Clermont-Ferrand Train Station,Besançon-Viotte,24240,24240,Train,275.5,180.0,120.0,300.0,24540.0,1.4681039999999967,2.9214,183.0,365.4494924583433
203,Clermont-Ferrand,45.778945,3.100543,Dijon,47.323411,5.027256,Clermont-Ferrand Train Station,Dijon Ville,15780,15780,Train,225.6,180.0,132.0,312.0,16092.0,1.544466,1.9267130000000003,167.0,209.26490434051703
