,cityFrom,lat_ori,lon_ori,cityTo,lat,lon,station_orig,station_dest,Tps_trajet_sec,Tps_total_sec,mode,Distance,Tps_transit_aller,Tps_transit_retour,Tps_total_transit,Tps_total_avec_transit,lat_dest_centre,lon_dest_centre,lat_prop_tps,lon_prop_tps
465,Lille,50.6394,3.075721,Mies,46.299879,6.169566,Lille Flandres,Cambrai Train Station,3540,9182,Train,533.6,-1,-1,-2,3538,-4.339521000000005,3.0938449999999995,-48.0135506684974,34.231078422705444
466,Lille,50.6394,3.075721,MILANO PORTA GARIBALDI,45.484916,9.187694,Lille Europe,Arras Train Station,1290,1442,Train,730.8,-1,-1,-2,1288,-5.154484000000004,6.111973000000001,-13.839318821089494,16.41008934607048
467,Lille,50.636577,3.06987,Monaco-Monte-Carlo,43.738414,7.419747,Lille Flandres,Aix-en-Provence TGV,15480,18032,Train,834.3,-1,-1,-2,15478,-6.898163000000004,4.349877,-218.20583523350294,137.59729132930082
468,Lille,50.6394,3.075721,Montreux,46.43588,6.91043,Lille Europe,Compiègne Train Station,9870,10022,Train,545.9,-1,-1,-2,9868,-4.203520000000005,3.8347089999999997,-121.50355380497453,110.84300093919371
469,Lille,50.6394,3.075721,Morges,46.5111,6.49396,Lille Europe,Chaumont Train Station,17100,17942,Train,523.3,-1,-1,-2,17098,-4.128300000000003,3.4182390000000002,-219.4919117652098,181.7396538479274
470,Lille,50.636577,3.06987,Mouscron,50.738,3.225,Lille Flandres,Gap Train Station,27210,29762,Train,15.2,-1,-1,-2,27208,0.10142299999999693,0.1551300000000002,248.0,379.54695818841475
471,Lille,50.636577,3.06987,Moutier,47.28067,7.38105,Lille Flandres,Marseille - Saint-Charles,16590,19142,Train,488.0,-1,-1,-2,16588,-3.355907000000002,4.31118,-169.82134490705934,218.1617028530337
472,Lille,50.6394,3.075721,Muellheim (Baden),47.81,7.5996,Lille Europe,Grenoble Train Station,16650,17492,Train,454.7,-1,-1,-2,16648,-2.8293999999999997,4.523878999999999,-147.13090808565295,235.24507858189563
473,Lille,50.6394,3.075721,Munich,48.1401,11.5587,Lille Europe,Clermont-Ferrand Train Station,21300,22142,Train,673.4,-1,-1,-2,21298,-2.499300000000005,8.482979,-100.31871147169755,340.4959479540142
474,Lille,50.6394,3.075721,Neuburg (Rhein),48.9921,8.238099999999999,Lille Europe,Roanne Train Station,16620,17462,Train,413.1,-1,-1,-2,16618,-1.6473000000000013,5.162379,-84.19657249918575,263.85881001746714
475,Lille,50.6394,3.075721,Neuenburg (Baden),47.8115,7.5628,Lille Europe,Mâcon Loché TGV,12510,12662,Train,452.7,-1,-1,-2,12508,-2.8278999999999996,4.487079,-111.14985096821195,176.36343651918156
476,Lille,50.6394,3.075721,Neustadt (Weinstra_e) Süd,49.341274,8.157026999999999,Lille Europe,Lyon Part Dieu,10860,11702,Train,390.8,-1,-1,-2,10858,-1.2981260000000034,5.081306,-44.79310576803475,175.33542745291976
477,Lille,50.6394,3.075721,Nyon,46.38442,6.23596,Lille Flandres,Montbard Train Station,9720,18302,Train,527.2,-1,-1,-2,9718,-4.254980000000003,3.1602390000000002,-130.02656974202216,96.57273047933435
478,Lille,50.6394,3.075721,Offenburg,48.4765,7.9468,Lille Europe,Moulins-sur-Allier,22920,23762,Train,425.6,-1,-1,-2,22918,-2.1629000000000005,4.871079,-155.0102178687448,349.0993652253306
479,Lille,50.6394,3.075721,OULX CESANA CLAVIERE SESTRIERE,45.038795,6.831431,Lille Flandres,Toulouse Matabiau,24900,28082,Train,682.7,-1,-1,-2,24898,-5.600605000000002,3.75571,-344.64778216613473,231.11737427638144
480,Lille,50.6394,3.075721,Versoix,46.279717,6.165748,Lille Flandres,Périgueux Train Station,22260,25442,Train,535.5,-1,-1,-2,22258,-4.359683000000004,3.0900269999999996,-302.65505809810844,214.51383075552118
481,Lille,50.636577,3.06987,Porrentruy,47.42091,7.08009,Lille Europe,Limoges-Bénédictins,21660,33242,Train,461.7,-1,-1,-2,21658,-3.2156670000000034,4.01022,-225.81470069407447,281.6108225812531
482,Lille,50.6394,3.075721,Portbou,42.424701,3.158034,Lille Flandres,Agen Train Station,20880,24062,Train,913.5,-1,-1,-2,20878,-8.214699000000003,0.08231299999999964,-347.9491992574009,3.4865236618498447
483,Lille,50.6394,3.075721,Renens VD,46.53704,6.57893,Lille Flandres,Arcachon Train Station,20580,23762,Train,523.8,-1,-1,-2,20578,-4.1023600000000044,3.5032089999999996,-260.8107723651107,222.7192750139934
484,Lille,50.6394,3.075721,Ringsheim,48.2489,7.7732,Lille Flandres,Bourges Train Station,21090,24272,Train,431.1,-1,-1,-2,21088,-2.390500000000003,4.6974789999999995,-159.40447996881983,313.239572122757
485,Lille,50.6394,3.075721,Rolle,46.46275,6.3364,Lille Flandres,Châtellerault Train Station,15960,39182,Train,522.6,-1,-1,-2,15958,-4.176650000000002,3.260679,-209.64491342065992,163.66819500019477
486,Lille,50.6394,3.075721,Rotterdam Centraal,51.924845,4.469313,Lille Flandres,Tours Train Station,13800,16982,Train,172.7,-1,-1,-2,13798,1.2854449999999957,1.3935919999999995,155.0,169.03757493300964
487,Lille,50.6394,3.075721,Russin,46.187771,6.017553,Lille Europe,Laval Train Station,12060,36842,Train,540.4,-1,-1,-2,12058,-4.451629000000004,2.9418320000000002,-167.663590248702,110.79946577500485
488,Lille,50.6394,3.075721,Sarrebruck,49.241,6.991,Lille Europe,Morlaix Train Station,19230,44012,Train,320.4,-1,-1,-2,19228,-1.3984000000000023,3.9152789999999995,-107.79048799291358,301.79478978718964
489,Lille,50.6394,3.075721,Satigny,46.21424,6.03749,Lille Europe,Alençon Train Station,12180,30362,Train,538.3,-1,-1,-2,12178,-4.425160000000005,2.961769,-168.67302614700262,112.89321515569632
490,Lille,50.6394,3.075721,Schiphol Airport,52.309636,4.761985,Lille Europe,Bayeux Train Station,15270,16112,Train,219.4,-1,-1,-2,15268,1.6702359999999956,1.686264,179.0,180.79227265086627
491,Lille,50.6394,3.075721,St-Maurice,46.21637,7.00204,Lille Flandres,Rouen Rive Droite,10860,29102,Train,570.6,-1,-1,-2,10858,-4.423030000000004,3.926319,-135.3361099724444,120.13772006314618
492,Lille,50.636577,3.06987,St-Ursanne,47.36769,7.16596,Lille Europe,Dreux Train Station,12060,30242,Train,470.3,-1,-1,-2,12058,-3.2688869999999994,4.09609,-125.35607866690128,157.07786175132625
493,Lille,50.6394,3.075721,Stuttgart Hbf,48.7846,9.1837,Lille Flandres,Douai Train Station,1260,1502,Train,485.0,-1,-1,-2,1258,-1.8548000000000044,6.107979,-6.092211590220166,20.062055454292267
494,Lille,50.6394,3.075721,Tannay,46.307636,6.181127,Lille Flandres,Abbeville Train Station,8070,15512,Train,533.2,-1,-1,-2,8068,-4.331764,3.105406,-109.2851602255728,78.34563292816854
495,Lille,50.6394,3.075721,Turin Porta Susa,45.074118,7.666675,Lille Europe,Saverne Train Station,15030,15872,Train,707.0,-1,-1,-2,15028,-5.565282000000003,4.590954,-193.21017274027682,159.38437897354783
496,Lille,50.6394,3.075721,Ulm Hbf,48.3996,9.982799999999999,Lille Europe,Trois Chênes,18900,19742,Train,557.0,-1,-1,-2,18898,-2.2398000000000025,6.9070789999999995,-97.15559790633857,299.60772838258526
497,Lille,50.636577,3.06987,Vallorbe,46.71242,6.37057,Lille Europe,Bar-le-Duc Train Station,10980,11822,Train,499.1,-1,-1,-2,10978,-3.924157000000001,3.3007,-140.02097199873648,117.77490612027742
498,Lille,50.636577,3.06987,VENTIMIGLIA,45.059459,8.261911,Lille Europe,Sedan Train Station,14100,14942,Train,730.8,-1,-1,-2,14098,-5.577118000000006,5.192041,-171.9775797464772,160.1032370346975
499,Lille,50.6394,3.075721,Vernier,46.22071,6.093892,Lille Europe,Narbonne Train Station,24600,25442,Train,539.3,-1,-1,-2,24598,-4.418690000000005,3.018171,-338.53199800566745,231.23311636543005
500,Lille,50.6394,3.075721,Vevey,46.463,6.84344,Lille Europe,Alès Train Station,20760,21602,Train,540.7,-1,-1,-2,20758,-4.176400000000001,3.767719,-256.8808163393007,231.7437823142164
501,Lille,50.6394,3.075721,Villeneuve,46.39837,6.92699,Lille Europe,Lunéville Train Station,12300,13142,Train,550.1,-1,-1,-2,12298,-4.241030000000002,3.851269,-151.73805124543833,137.79295427808046
502,Lille,50.6394,3.075721,Winden (Pfalz),49.0954,8.122400000000001,Lille Europe,Valence - Gare Routière,15420,16262,Train,400.3,-1,-1,-2,15418,-1.544000000000004,5.046679000000001,-75.17766604848235,245.723800852259
503,Lille,50.636577,3.06987,Zuerich HB,47.37817,8.540190000000001,Lille Europe,Nancy Train Station,10650,11492,Train,538.6,-1,-1,-2,10648,-3.2584070000000054,5.470320000000001,-90.81792782539397,152.46810080564168
504,Lille,50.6394,3.075721,Nîmes,43.832313,4.365872,Lille Europe,Château-Thierry Train Station,11010,11162,Train,763.1,-1,-1,-2,11008,-6.807087000000003,1.2901510000000003,-180.25763859636598,34.16433089407263
505,Lille,50.636577,3.06987,Avignon,43.92194,4.786136,Lille Flandres,Nice Saint-Augustin,28500,31052,Train,758.0,-1,-1,-2,28498,-6.714637000000003,1.716266,-460.17254260657444,117.6204296686798
506,Lille,50.6394,3.075721,Toulon,43.128353,5.929404,Lille Europe,Chambéry - Challes-les-Eaux,17070,17222,Train,862.7,-1,-1,-2,17068,-7.511047000000005,2.8536829999999997,-265.9208214144221,101.03168405368413
507,Lille,50.6394,3.075721,Bourg-en-Bresse,46.200111,5.215011,Lille Europe,Riom - Châtel-Guyon,20700,21542,Train,518.2,-1,-1,-2,20698,-4.439289000000002,2.1392899999999995,-310.76478030662366,149.75731178171918
508,Lille,50.6394,3.075721,Chalon-sur-Saône,46.781622,4.843479,Lille Europe,Vichy Train Station,19290,20132,Train,448.1,-1,-1,-2,19288,-3.8577780000000033,1.7677580000000002,-292.2452349609211,133.9161693762699
509,Lille,50.6394,3.075721,Besançon,47.247049,6.021943,Lille Flandres,Nevers Train Station,17700,20882,Train,434.2,-1,-1,-2,17698,-3.392351000000005,2.946222,-222.70203029830682,193.41442589800917
510,Lille,50.6394,3.075721,Dijon,47.323411,5.027256,Lille Flandres,Montargis Train Station,11580,14762,Train,395.2,-1,-1,-2,11578,-3.315989000000002,1.9515350000000002,-166.30367619901534,97.87349859455063
511,Lille,50.6394,3.075721,Paris,48.880136,2.354851,Lille Europe,Carcassonne Train Station,27060,27902,Train,202.4,-1,-1,-2,27058,-1.7592640000000017,-0.7208700000000001,-417.29341190852716,-170.98872133034018
512,Lille,50.636577,3.06987,Tarbes,43.239863,0.069442,Lille Europe,Châteauroux Train Station,17250,28832,Train,853.7,-1,-1,-2,17248,-7.396714000000003,-3.000428,-266.38457145896,-108.05713550280089
513,Lille,50.636577,3.06987,Cahors,44.449275,1.433325,Lille Flandres,Libourne Train Station,17820,21002,Train,699.2,-1,-1,-2,17818,-6.1873020000000025,-1.636545,-287.09380391300596,-75.93647915114053
514,Lille,50.636577,3.06987,Muret,43.464824,1.324449,Lille Flandres,Poitiers Train Station,12240,35462,Train,808.7,-1,-1,-2,12238,-7.1717530000000025,-1.745421,-198.18183173380046,-48.23238208658907
515,Lille,50.636577,3.06987,Angoulême,45.653572,0.164608,Lille Flandres,Blois - Chambord,12330,35552,Train,594.9,-1,-1,-2,12328,-4.983005000000006,-2.905262,-177.50088158299053,-103.48907260369226
516,Lille,50.6394,3.075721,Angers,47.464649,-0.55677,Lille Flandres,Saintes Train Station,19500,42722,Train,441.1,-1,-1,-2,19498,-3.1747510000000005,-3.632491,-213.8516694054104,-244.6850995401304
517,Lille,50.6394,3.075721,Saint-Nazaire,47.286489,-2.211079,Lille Europe,La Roche-sur-Yon,18480,36662,Train,536.4,-1,-1,-2,18478,-3.352910999999999,-5.2867999999999995,-164.93983231453404,-260.0736808941481
518,Lille,50.636577,3.06987,Quimper,47.994455,-4.092103,Lille Flandres,La Rochelle,18540,41762,Train,596.7,-1,-1,-2,18538,-2.6421220000000005,-7.161973,-106.93616336745526,-289.87076098730626
519,Lille,50.6394,3.075721,Brest,48.38762,-4.480306,Lille Europe,Cholet Train Station,15420,33602,Train,599.9,-1,-1,-2,15418,-2.2517800000000037,-7.556027,-73.38935532742589,-246.26382256109525
520,Lille,50.636577,3.06987,Lisieux,49.138299,0.231143,Lille Europe,Saint-Malo Train Station,17520,42302,Train,263.4,-1,-1,-2,17518,-1.498277999999999,-2.838727,-136.28229599150112,-258.20857895067957
521,Lille,50.636577,3.06987,Cambrai,50.176582,3.241197,Lille Flandres,Vannes Train Station,20760,23942,Train,52.8,-1,-1,-2,20758,-0.45999499999999927,0.17132700000000023,-324.209247468878,120.75304675290083
522,Lille,50.6394,3.075721,Arras,50.286971,2.781314,Lille Flandres,Lorient Train Station,22380,25562,Train,44.4,-1,-1,-2,22378,-0.35242900000000077,-0.2944070000000001,-286.2346649549008,-239.11054142927316
523,Lille,50.636577,3.06987,Aix-en-Provence,43.455237,5.317534,Lille Europe,Rennes Train Station,13500,14342,Train,816.6,-1,-1,-2,13498,-7.181340000000006,2.2476640000000003,-214.6964083505922,67.197123096654
524,Lille,50.6394,3.075721,Compiègne,49.421977,2.823693,Lille Flandres,Évreux Embranchement,9840,13022,Train,136.6,-1,-1,-2,9838,-1.2174230000000037,-0.25202800000000014,-160.5622092505968,-33.239204839245936
525,Lille,50.6394,3.075721,Chaumont,48.10976,5.1346,Lille Flandres,Valenciennes Train Station,2760,3962,Train,318.3,-1,-1,-2,2758,-2.5296400000000006,2.0588789999999997,-35.65089916315767,29.01633735161639
526,Lille,50.636577,3.06987,Gap,44.563714,6.085669,Lille CHR,Béthune Train Station,1560,6812,Train,712.1,-1,-1,-2,1558,-6.072863000000005,3.0157990000000003,-23.256812633504225,11.549391495133245
527,Lille,50.636577,3.06987,Marseille,43.302666,5.380407,Lille Flandres,Amiens Train Station,4740,12182,Train,834.2,-1,-1,-2,4738,-7.3339110000000005,2.310537,-75.31725479884985,23.728581373726804
528,Lille,50.6394,3.075721,Grenoble,45.191491,5.714548,Lille Europe,Clermont de l'Oise,9180,9332,Train,636.8,-1,-1,-2,9178,-5.447909000000003,2.6388269999999996,-137.66718204901943,66.68244220027675
529,Lille,50.6394,3.075721,Clermont-Ferrand,45.778945,3.100543,Lille Europe,Dunkerque Train Station,1830,1892,Train,540.5,-1,-1,-2,1828,-4.860455000000002,0.0248219999999999,-30.466269378033395,0.15558908342974942
530,Lille,50.6394,3.075721,Roanne,46.039383,4.063207,Lille Europe,Soissons Train Station,9300,10142,Train,516.7,-1,-1,-2,9298,-4.600017000000001,0.9874860000000001,-151.51483915021035,32.52570206872814
531,Lille,50.6394,3.075721,Mâcon,46.282912,4.778924,Lille Europe,Strasbourg Train Station,12360,13202,Train,500.4,-1,-1,-2,12358,-4.356487999999999,1.7032029999999998,-191.82752072289261,74.996467057362
532,Lille,50.6394,3.075721,Lyon,45.760596,4.859409,Lille Europe,Montbéliard Train Station,20790,21632,Train,558.3,-1,-1,-2,20788,-4.878804000000002,1.7836880000000002,-325.40144807067384,118.96658650486553
533,Lille,50.636577,3.06987,Montbard,47.618741,4.336212,Lille Europe,Vitry-le-François Train Station,11400,36182,Train,348.2,-1,-1,-2,11398,-3.0178360000000026,1.2663419999999999,-175.16967163519135,73.50456165207494
534,Lille,50.6394,3.075721,Moulins,46.561394,3.338782,Lille Europe,Reims Maison Blanche,7860,8702,Train,453.9,-1,-1,-2,7858,-4.078006000000002,0.263061,-130.69502575219988,8.430778220875466
535,Lille,50.636577,3.06987,Toulouse,43.611206,1.453616,Lille Europe,Saint-Dié-des-Vosges Train Station,14940,15782,Train,791.0,-1,-1,-2,14938,-7.025371,-1.6162539999999999,-242.628597373625,-55.819036605968705
536,Lille,50.636577,3.06987,Périgueux,45.187408,0.707879,Lille Europe,Troyes Train Station,15450,15602,Train,631.3,-1,-1,-2,15448,-5.449169000000005,-2.3619909999999997,-236.2291621740278,-102.39564142580151
537,Lille,50.6394,3.075721,Limoges,45.836207,1.267419,Lille Europe,Perpignan Train Station,27930,28772,Train,550.6,-1,-1,-2,27928,-4.803193,-1.808302,-435.61781646547644,-164.00102364201354
538,Lille,50.636577,3.06987,Agen,44.207967,0.6208669999999999,Lille Europe,Béziers Train Station,23670,24512,Train,738.5,-1,-1,-2,23668,-6.428610000000006,-2.449003,-368.62409560540124,-140.42872658473817
539,Lille,50.636577,3.06987,Arcachon,44.658967,-1.165323,Lille Flandres,Arles Train Station,16680,19232,Train,736.7,-1,-1,-2,16678,-5.977610000000006,-4.235193,-226.8087654574724,-160.69614708957727
540,Lille,50.636577,3.06987,Bourges,47.094129,2.394236,Lille Flandres,Dax Train Station,20760,23942,Train,397.4,-1,-1,-2,20758,-3.5424480000000003,-0.6756340000000001,-339.840836928003,-64.81620168228706
541,Lille,50.636577,3.06987,Châtellerault,46.818594,0.549279,Lille Europe,Montluçon - ville,26970,27812,Train,463.4,-1,-1,-2,26968,-3.8179830000000052,-2.520591,-375.09648430116823,-247.63463390517057
542,Lille,50.636577,3.06987,Tours,47.389866,0.692831,Lille Flandres,Albi-Ville,31560,34742,Train,400.9,-1,-1,-2,31558,-3.246711000000005,-2.377039,-424.3840238142795,-310.7074746053682
543,Lille,50.6394,3.075721,Laval,48.076255,-0.760929,Lille Flandres,Marmande Train Station,20340,23522,Train,397.9,-1,-1,-2,20338,-2.5631449999999987,-3.83665,-188.29832765102148,-281.85482240852235
544,Lille,50.6394,3.075721,Morlaix,48.57797,-3.832514,Lille Flandres,Vierzon Train Station,21390,24572,Train,547.7,-1,-1,-2,21388,-2.0614300000000014,-6.908235,-101.92900149191588,-341.5830251919809
545,Lille,50.6394,3.075721,Alençon,48.433884,0.09853099999999999,Lille Flandres,Vendôme Train Station,15600,18782,Train,326.0,-1,-1,-2,15598,-2.205516000000003,-2.9771900000000002,-154.74793346036802,-208.89170607643402
546,Lille,50.6394,3.075721,Bayeux,49.269729,-0.6981000000000001,Lille Flandres,Orléans Train Station,14880,38102,Train,309.9,-1,-1,-2,14878,-1.3696710000000039,-3.7738210000000003,-84.59753578024144,-233.08952082341358
547,Lille,50.636577,3.06987,Rouen,49.448663,1.094103,Lille Europe,Saumur Train Station,14040,32222,Train,193.8,-1,-1,-2,14038,-1.1879139999999992,-1.9757669999999998,-120.55791632064867,-200.5148122297567
548,Lille,50.6394,3.075721,Dreux,48.731492,1.370164,Lille Europe,Les Sables-d'Olonne,20400,38582,Train,245.1,-1,-1,-2,20398,-1.907907999999999,-1.7055570000000002,-253.45742808236488,-226.57596208405977
549,Lille,50.636577,3.06987,Douai,50.371673,3.089958,Lille Europe,Nantes Train Station,14280,32462,Train,29.8,-1,-1,-2,14278,-0.26490400000000136,0.020088000000000328,-237.28540429937132,17.99364751595227
550,Lille,50.636577,3.06987,Abbeville,50.102175,1.824538,Lille Europe,Guingamp Train Station,17460,42242,Train,107.0,-1,-1,-2,17458,-0.534402,-1.2453319999999999,-114.74222375491377,-267.3870288530998
551,Lille,50.6394,3.075721,Saverne,48.744483,7.362055,Lille Europe,Saint-Brieuc Train Station,16440,41222,Train,373.3,-1,-1,-2,16438,-1.8949169999999995,4.286334,-110.77415167035366,250.57298690433078
552,Lille,50.6394,3.075721,Belfort,47.64809,6.846113,Lille Europe,Redon Train Station,19140,37322,Train,431.0,-1,-1,-2,19138,-2.9913099999999986,3.7703919999999997,-198.24484383134083,249.87740261722695
553,Lille,50.6394,3.075721,Bar-le-Duc,48.773598,5.167053,Lille Flandres,Saint-Lô Train Station,19260,22442,Train,256.2,-1,-1,-2,19258,-1.8658020000000022,2.091332,-213.67589191220185,239.50410085557226
554,Lille,50.6394,3.075721,Sedan,49.695024,4.930373,Lille Europe,Caen Train Station,14190,15032,Train,168.7,-1,-1,-2,14188,-0.9443760000000054,1.8546520000000002,-107.29801744478911,210.72166451711172
555,Lille,50.6394,3.075721,Narbonne,43.190618,3.005667,Lille Flandres,Le Havre,14130,39572,Train,828.3,-1,-1,-2,14128,-7.448782000000001,-0.07005400000000028,-235.4562539037746,-2.2144093371205016
556,Lille,50.6394,3.075721,Alès,44.127825,4.084948,Lille Europe,Boulogne-Ville,4380,14942,Train,728.0,-1,-1,-2,4378,-6.511575000000001,1.0092269999999997,-72.10575104575948,11.175648105206298
557,Lille,50.6394,3.075721,Lunéville,48.58799,6.496997,Lille Europe,Beau Marais,4440,9902,Train,335.8,-1,-1,-2,4438,-2.051410000000004,3.421276,-38.037052509441565,63.43697986326085
558,Lille,50.6394,3.075721,Valence,44.927222,4.892222,Lille Flandres,Beauvais - Gare SNCF,9360,12542,Train,649.4,-1,-1,-2,9358,-5.7121780000000015,1.8165010000000001,-148.63225016359368,47.265794422796006
559,Lille,50.6394,3.075721,Nancy,48.689857,6.174579,Lille Europe,Mulhouse-Ville,16950,17792,Train,311.0,-1,-1,-2,16948,-1.9495429999999985,3.0988579999999994,-150.4141401434771,239.08785879395091
560,Lille,50.6394,3.075721,Château-Thierry,49.03814,3.409302,Lille Europe,Châlons-en-Champagne Train Station,10200,34982,Train,179.7,-1,-1,-2,10198,-1.6012600000000035,0.3335809999999997,-166.39434643531203,34.66394744028931
561,Lille,50.636577,3.06987,Nice,43.670728,7.216199,Lille Flandres,Charleville-Mézières Train Station,9000,31562,Train,835.4,-1,-1,-2,8998,-6.965849000000006,4.146329,-128.86536835693394,76.70539713307556
562,Lille,50.6394,3.075721,Chambéry,45.571302,5.919547,Lille Europe,Épinal Train Station,13500,14342,Train,601.7,-1,-1,-2,13498,-5.068097999999999,2.8438259999999995,-196.19077880787762,110.08714467125371
563,Lille,50.6394,3.075721,Riom,45.889965,3.120498,Lille Europe,Montpellier Sud de France,17220,18062,Train,528.1,-1,-1,-2,17218,-4.749435000000005,0.044776999999999845,-286.9539140708156,2.7053608293089284
564,Lille,50.6394,3.075721,Vichy,46.126991,3.430476,Lille Europe,Annecy Train Station,20460,20612,Train,502.4,-1,-1,-2,20458,-4.512409000000005,0.35475499999999993,-339.91781384357455,26.723540363933573
565,Lille,50.636577,3.06987,Nevers,46.987282,3.150743,Lille Europe,Saint-Étienne Châteaucreux,14820,15662,Train,406.1,-1,-1,-2,14818,-3.649295000000002,0.08087299999999997,-246.90604364561534,5.471750699176639
566,Lille,50.636577,3.06987,Montargis,48.006862,2.742783,Lille Europe,Beaune Train Station,17700,18542,Train,293.7,-1,-1,-2,17698,-2.6297150000000045,-0.3270869999999997,-292.7111377105883,-36.4077506118887
567,Lille,50.6394,3.075721,Carcassonne,43.218029,2.351824,Lille Flandres,Dole-Ville,13560,22142,Train,827.0,-1,-1,-2,13558,-7.421371000000001,-0.723897,-224.8992990596209,-21.937176822363718
568,Lille,50.6394,3.075721,Châteauroux,46.809812,1.699483,Lille Flandres,Bayonne Train Station,24270,27452,Train,437.6,-1,-1,-2,24268,-3.829588000000001,-1.376238,-380.6339921816006,-136.78833444538196
569,Lille,50.636577,3.06987,Libourne,44.915904,-0.236359,Lille Flandres,Pau Train Station,24210,27392,Train,682.7,-1,-1,-2,24208,-5.720673000000005,-3.306229,-349.3225302939421,-201.88888265615066
570,Lille,50.636577,3.06987,Poitiers,46.582232,0.333136,Lille Flandres,Montauban Ville Bourbon,23220,26402,Train,494.1,-1,-1,-2,23218,-4.054345000000005,-2.7367339999999998,-320.7349330830262,-216.50012427557138
571,Lille,50.636577,3.06987,Blois,47.585449,1.323759,Lille Flandres,Brive-la-Gaillarde Train Station,26340,29522,Train,362.7,-1,-1,-2,26338,-3.0511280000000056,-1.746111,-380.989366768895,-218.03402682489912
572,Lille,50.636577,3.06987,Saintes,45.74874,-0.6179,Lille Flandres,Bordeaux Saint-Jean,16320,19502,Train,608.7,-1,-1,-2,16318,-4.887837000000005,-3.68777,-217.10569134381345,-163.80166837948443
573,Lille,50.6394,3.075721,Roche-sur-Yon,46.672075,-1.43566,Lille Flandres,Niort Train Station,15900,39122,Train,551.5,-1,-1,-2,15898,-3.9673250000000024,-4.511381,-174.97749147348625,-198.97289243032705
574,Lille,50.636577,3.06987,Rochelle,46.152705,-1.145853,Lille Flandres,Lannion Train Station,24240,27422,Train,588.0,-1,-1,-2,24238,-4.483872000000005,-4.215723,-294.3123547684296,-276.71159283347674
575,Lille,50.6394,3.075721,Cholet,47.065702,-0.869897,Lille Europe,Argentan Train Station,14010,32192,Train,491.0,-1,-1,-2,14008,-3.5736980000000003,-3.945618,-156.72879503817657,-173.03979094510512
576,Lille,50.6394,3.075721,Saint-Malo,48.646859,-2.004158,Lille Flandres,Bernay Train Station,13410,16592,Train,427.5,-1,-1,-2,13408,-1.9925410000000028,-5.079879,-81.60021179931103,-208.03546944071505
577,Lille,50.636577,3.06987,Vannes,47.665169,-2.75245,Lille Flandres,Dieppe Train Station,13620,22202,Train,537.4,-1,-1,-2,13618,-2.971408000000004,-5.8223199999999995,-103.17266563642896,-202.16149198908136
578,Lille,50.636577,3.06987,Lorient,47.755597,-3.366221,Lille Europe,Le Mans,9420,27602,Train,567.1,-1,-1,-2,9418,-2.880980000000001,-6.436090999999999,-64.13094653162076,-143.2681267463313
579,Lille,50.6394,3.075721,Rennes,48.103517,-1.672744,Lille Europe,Chartres Train Station,12150,12302,Train,444.5,-1,-1,-2,12148,-2.5358830000000054,-4.748465,-95.37704807091397,-178.594428279243
580,Lille,50.636577,3.06987,Évreux,49.018748,1.149629,Lille CHR,Lens Train Station,2700,3362,Train,227.1,-1,-1,-2,2698,-1.6178290000000004,-1.9202409999999999,-28.972850785943358,-34.38858863702569
581,Lille,50.636577,3.06987,Valenciennes,50.363187,3.517124,Lille Europe,Laon Train Station,10920,11762,Train,43.8,-1,-1,-2,10918,-0.27338999999999913,0.44725400000000004,-94.90373433622808,155.25832984679573
582,Lille,50.614297,3.034278,Béthune,50.521454,2.640509,Lille Flandres,Saint-Quentin Train Station,6420,12062,Train,33.4,-1,-1,-2,6418,-0.09284300000000201,-0.3937689999999998,-24.547540268359743,-104.11189194588214
583,Lille,50.636577,3.06987,Amiens,49.890584,2.308277,Lille Flandres,Saint-Omer Train Station,2820,15062,Train,99.5,-1,-1,-2,2818,-0.7459930000000057,-0.761593,-32.86503832919339,-33.552302952233056
584,Lille,50.6394,3.075721,Clermont,49.385278,2.417663,Lille Europe,Metz Ville,12360,13202,Train,147.2,-1,-1,-2,12358,-1.2541220000000024,-0.658058,-182.3837607042271,-95.69969492720969
