,cityFrom,lat_ori,lon_ori,cityTo,lat,lon,station_orig,station_dest,Tps_trajet_sec,Tps_total_sec,mode,Distance,Tps_transit_aller,Tps_transit_retour,Tps_total_transit,Tps_total_avec_transit,lat_dest_centre,lon_dest_centre,lat_prop_tps,lon_prop_tps
491,Marseille,43.302666,5.380407,Roanne,46.039383,4.063207,Marseille - Saint-Charles,Lorient Train Station,31448,31860,Train,321.6,884,316,1200,32648,2.7367169999999987,-1.3171999999999997,490.0,-235.98393550980012
492,Marseille,43.302666,5.380407,Mâcon,46.302572,4.824887,Marseille - Saint-Charles,Rennes Train Station,20228,20640,Train,336.4,884,607,1491,21719,2.9999059999999957,-0.5555199999999996,355.0,-65.91119552079907
493,Marseille,43.302666,5.380407,Lyon,45.760596,4.859409,Marseille - Saint-Charles,Évreux Embranchement,18908,19320,Train,276.4,884,317,1201,20109,2.4579299999999975,-0.5209979999999996,327.0,-69.49638941997782
494,Marseille,43.302666,5.380407,Montbard,47.618741,4.336212,Marseille - Saint-Charles,Valenciennes Train Station,17348,21210,Train,486.8,884,167,1051,18399,4.316074999999998,-1.0441950000000002,298.0,-72.10806209638706
495,Marseille,43.302666,5.380407,Moulins,46.561394,3.338782,Marseille - Saint-Charles,Béthune Train Station,18398,22260,Train,396.4,884,496,1380,19778,3.258727999999998,-2.041625,279.0,-175.00849055013197
496,Marseille,43.302666,5.380407,Toulouse,43.611206,1.453616,Marseille - Saint-Charles,Amiens Train Station,16208,18450,Train,318.8,884,445,1329,17537,0.3085400000000007,-3.9267909999999997,22.0,-291.38525092640793
497,Marseille,43.302666,5.380407,Périgueux,45.187408,0.707879,Marseille - Saint-Charles,Clermont de l'Oise,15128,18060,Train,427.0,884,18197,19081,34209,1.8847419999999957,-4.672528,213.0,-528.7549207746789
498,Marseille,43.302666,5.380407,Limoges,45.836207,1.267419,Marseille - Saint-Charles,Dunkerque Train Station,10418,22110,Train,430.6,884,313,1197,11615,2.5335409999999996,-4.112988,101.0,-164.82263319533197
499,Marseille,43.302666,5.380407,Agen,44.207967,0.6208669999999999,Marseille - Saint-Charles,Soissons Train Station,16568,20430,Train,395.2,884,310,1194,17762,0.9053009999999944,-4.75954,55.0,-290.8193043649817
500,Marseille,43.302666,5.380407,Arcachon,44.658967,-1.165323,Marseille - Saint-Charles,Strasbourg Train Station,19148,22080,Train,544.8,884,705,1589,20737,1.3563009999999949,-6.54573,70.0,-338.42806806342503
501,Marseille,43.302666,5.380407,Bourges,47.094129,2.394236,Marseille - Saint-Charles,Montbéliard Train Station,-322,20010,Train,482.1,884,136,1020,698,3.7914630000000002,-2.986171,9.0,-7.197996692819862
502,Marseille,43.302666,5.380407,Châtellerault,46.818594,0.549279,Marseille - Saint-Charles,Vitry-le-François Train Station,23588,27450,Train,544.6,884,196,1080,24668,3.5159279999999953,-4.831128,241.0,-332.4204348305471
503,Marseille,43.302666,5.380407,Tours,47.389866,0.692831,Marseille - Saint-Charles,Reims Maison Blanche,18548,22410,Train,583.5,884,818,1702,20250,4.087199999999996,-4.687576,221.0,-254.38229433638654
504,Marseille,43.302666,5.380407,Laval,48.076255,-0.760929,Marseille - Saint-Charles,Saint-Dié Rue d'Alsace,24728,27660,Train,713.2,884,297,1181,25909,4.773589000000001,-6.141336,265.0,-340.93629020490334
