,cityFrom,lat_ori,lon_ori,cityTo,lat,lon,station_orig,station_dest,Tps_trajet_sec,Tps_total_sec,mode,Distance,Tps_transit_aller,Tps_transit_retour,Tps_total_transit,Tps_total_avec_transit,lat_dest_centre,lon_dest_centre,lat_prop_tps,lon_prop_tps
516,Bordeaux,44.825873,-0.556697,Reims,49.258934,4.021994,Bordeaux,Reims,24893,24893,Voiture,602.5,0,0,0,24893,4.433061000000002,4.578691,288.0,298.0687118683942
518,Bordeaux,44.825873,-0.556697,Saint-Dié-des-Vosges,48.282043,6.948516,Bordeaux,Saint-Dié-des-Vosges,32386,32386,Voiture,690.2,0,0,0,32386,3.45617,7.5052129999999995,225.0,490.27926917103315
522,Bordeaux,44.825873,-0.556697,Troyes,48.296069,4.065281,Bordeaux,Troyes,22632,22632,Voiture,523.0,0,0,0,22632,3.4701960000000014,4.6219779999999995,226.0,301.64366168101725
526,Bordeaux,44.825873,-0.556697,Perpignan,42.696096,2.879355,Bordeaux,Perpignan,15326,15326,Voiture,363.6,0,0,0,15326,-2.1297770000000043,3.436052,-134.57170039653155,217.1097538807594
528,Bordeaux,44.825873,-0.556697,Béziers,43.336295,3.218895,Bordeaux,Béziers,14742,14742,Voiture,344.0,0,0,0,14742,-1.4895780000000016,3.7755919999999996,-90.17158384756742,228.55541005721372
529,Bordeaux,44.825873,-0.556697,Arles,43.684863,4.632105,Bordeaux,Arles,19540,19540,Voiture,432.2,0,0,0,19540,-1.1410100000000014,5.188802,-69.94253986157949,318.0673181819992
530,Bordeaux,44.825873,-0.556697,Dax,43.720472,-1.050301,Bordeaux,Dax,7355,7355,Voiture,129.0,0,0,0,7355,-1.1054010000000005,-0.49360399999999993,-111.93090868009003,-49.98144949039049
533,Bordeaux,44.825873,-0.556697,Montluçon,46.338101,2.596159,Bordeaux,Montluçon,15200,15200,Voiture,297.4,0,0,0,15200,1.5122280000000003,3.152856,109.0,228.41813275882447
534,Bordeaux,44.825873,-0.556697,Albi,43.92238,2.137958,Bordeaux,Albi,10633,10633,Voiture,236.5,0,0,0,10633,-0.9034930000000045,2.694655,-56.33675248605114,168.02356163279558
535,Bordeaux,44.825873,-0.556697,Marmande,44.503071,0.168091,Bordeaux,Marmande,3897,3897,Voiture,67.6,0,0,0,3897,-0.3228020000000029,0.724788,-26.424758581563268,59.33156524065498
538,Bordeaux,44.825873,-0.556697,Vierzon,47.226474,2.059869,Bordeaux,Vierzon,15407,15407,Voiture,334.7,0,0,0,15407,2.4006010000000018,2.6165659999999997,173.0,189.21387900035424
540,Bordeaux,44.825873,-0.556697,Vendôme,47.801959,1.068219,Bordeaux,Vendôme,14675,14675,Voiture,353.7,0,0,0,14675,2.976085999999995,1.624916,214.0,117.2079852792376
542,Bordeaux,44.825873,-0.556697,Orléans,47.907891,1.904242,Bordeaux,Orléans,16282,16282,Voiture,391.2,0,0,0,16282,3.082017999999998,2.4609389999999998,212.0,169.3251867988255
544,Bordeaux,44.825873,-0.556697,Saumur,47.268994,-0.0714029999999999,Bordeaux,Saumur,12311,12311,Voiture,274.2,0,0,0,12311,2.443120999999998,0.4852940000000001,201.0,39.97595440849135
545,Bordeaux,44.825873,-0.556697,Sables-d'Olonne,46.500032,-1.781116,Bordeaux,Sables-d'Olonne,12087,12087,Voiture,209.1,0,0,0,12087,1.674158999999996,-1.224419,162.0,-118.92183770310496
547,Bordeaux,44.825873,-0.556697,Nantes,47.217491,-1.542077,Bordeaux,Nantes,12288,12288,Voiture,276.6,0,0,0,12288,2.391618000000001,-0.9853799999999999,189.0,-78.01791393651861
549,Bordeaux,44.825873,-0.556697,Guingamp,48.555659,-3.143343,Bordeaux,Guingamp,20802,20802,Voiture,459.2,0,0,0,20802,3.729785999999997,-2.586646,284.0,-197.57669358981897
550,Bordeaux,44.825873,-0.556697,Saint-Brieuc,48.50758,-2.765,Bordeaux,Saint-Brieuc,19856,19856,Voiture,442.7,0,0,0,19856,3.681706999999996,-2.208303,283.0,-170.22291683031344
552,Bordeaux,44.825873,-0.556697,Redon,47.652004,-2.08777,Bordeaux,Redon,15484,15484,Voiture,335.6,0,0,0,15484,2.8261309999999966,-1.531073,226.0,-122.92844994350234
553,Bordeaux,44.825873,-0.556697,Saint-Lô,49.116975,-1.099525,Bordeaux,Saint-Lô,21113,21113,Voiture,478.9,0,0,0,21113,4.291101999999995,-0.5428280000000001,349.0,-44.16159193858601
554,Bordeaux,44.825873,-0.556697,Caen,49.176354,-0.347613,Bordeaux,Caen,21004,21004,Voiture,484.0,0,0,0,21004,4.350481000000002,0.209084,349.0,16.804798256522812
557,Bordeaux,44.825873,-0.556697,Havre,49.492624,0.124644,Bordeaux,Havre,23521,23521,Voiture,521.5,0,0,0,23521,4.666750999999998,0.681341,387.0,56.63363270646127
558,Bordeaux,44.825873,-0.556697,Boulogne-sur-Mer,50.715613,1.609714,Bordeaux,Boulogne-sur-Mer,28734,28734,Voiture,674.5,0,0,0,28734,5.889739999999996,2.166411,449.0,165.3235581363647
559,Bordeaux,44.825873,-0.556697,Calais,50.953466,1.850885,Bordeaux,Calais,29848,29848,Voiture,704.5,0,0,0,29848,6.127592999999997,2.4075819999999997,463.0,181.92037632022792
561,Bordeaux,44.825873,-0.556697,Beauvais,49.426522,2.088609,Bordeaux,Beauvais,23998,23998,Voiture,549.2,0,0,0,23998,4.600648999999997,2.6453059999999997,346.0,199.3680291891715
562,Bordeaux,44.825873,-0.556697,Mulhouse,47.742691,7.34316,Bordeaux,Mulhouse,31377,31377,Voiture,687.8,0,0,0,31377,2.9168179999999992,7.899857,181.0,490.578605996707
563,Bordeaux,44.825873,-0.556697,Châlons-en-Champagne,48.955252,4.348656,Bordeaux,Châlons-en-Champagne,25375,25375,Voiture,591.2,0,0,0,25375,4.129379,4.905353,272.0,323.5406342840205
565,Bordeaux,44.825873,-0.556697,Charleville-Mézières,49.76763,4.724344,Bordeaux,Charleville-Mézières,28150,28150,Voiture,678.3,0,0,0,28150,4.9417569999999955,5.281041,320.0,342.5727775997272
566,Bordeaux,44.825873,-0.556697,Épinal,48.178005,6.441787,Bordeaux,Épinal,29879,29879,Voiture,652.2,0,0,0,29879,3.3521319999999974,6.9984839999999995,215.0,449.12206386115133
568,Bordeaux,44.825873,-0.556697,Montpellier,43.604738,3.880674,Bordeaux,Montpellier,16990,16990,Voiture,378.7,0,0,0,16990,-1.2211350000000039,4.437371,-75.13255325259334,273.01732647005633
569,Bordeaux,44.825873,-0.556697,Annecy,45.902047,6.121826,Bordeaux,Annecy,24498,24498,Voiture,535.1,0,0,0,24498,1.0761740000000017,6.678523,64.0,403.1001011501425
570,Bordeaux,44.825873,-0.556697,Saint-Étienne,45.443366,4.399722,Bordeaux,Saint-Étienne,18499,18499,Voiture,394.7,0,0,0,18499,0.6174929999999961,4.9564189999999995,38.0,305.95142750657993
571,Bordeaux,44.825873,-0.556697,Beaune,47.023014,4.848423,Bordeaux,Beaune,23572,23572,Voiture,484.1,0,0,0,23572,2.197141000000002,5.40512,147.0,363.94704664068365
572,Bordeaux,44.825873,-0.556697,Dole,47.09615,5.48806,Bordeaux,Dole,25418,25418,Voiture,530.9,0,0,0,25418,2.270277,6.044757,148.0,396.5848537757882
573,Bordeaux,44.825873,-0.556697,Bayonne,43.496793,-1.470368,Bordeaux,Bayonne,8129,8129,Voiture,164.8,0,0,0,8129,-1.3290800000000047,-0.9136709999999999,-111.64675058574377,-76.7511348108667
575,Bordeaux,44.825873,-0.556697,Pau,43.291711,-0.369675,Bordeaux,Pau,7998,7998,Voiture,171.2,0,0,0,7998,-1.534162000000002,0.18702200000000002,-132.3204304311183,16.130520466605606
576,Bordeaux,44.825873,-0.556697,Montauban,44.01444,1.341499,Bordeaux,Montauban,7774,7774,Voiture,175.7,0,0,0,7774,-0.811433000000001,1.898196,-50.928520364994455,119.13776447685869
578,Bordeaux,44.825873,-0.556697,Brive-la-Gaillarde,45.152601,1.528634,Bordeaux,Brive-la-Gaillarde,7804,7804,Voiture,168.0,0,0,0,7804,0.3267279999999957,2.085331,20.0,128.4990084200061
579,Bordeaux,44.825873,-0.556697,Niort,46.319491,-0.454639,Bordeaux,Niort,7293,7293,Voiture,166.3,0,0,0,7293,1.493617999999998,0.10205799999999998,121.0,8.286115780830553
580,Bordeaux,44.825873,-0.556697,Lannion,48.727638,-3.460353,Bordeaux,Lannion,22104,22104,Voiture,486.9,0,0,0,22104,3.9017649999999975,-2.903656,295.0,-219.93959273688114
581,Bordeaux,44.825873,-0.556697,Argentan,48.738545,-0.025291,Bordeaux,Argentan,18465,18465,Voiture,436.9,0,0,0,18465,3.9126720000000006,0.531406,304.0,41.41732394286568
