IND,city,lat_city,lon_city
759,Caudrot,44.5769804,-0.143078
760,Caudry,50.1243363,3.4105032
761,Caulnes,48.28807949999999,-2.1543918
762,Caumont,43.029292,1.0861927
763,Caussade,44.1608142,1.5365375
764,Cauverville-en-Roumois,49.35056059999999,0.6464970999999999
765,Cavaillon,43.8356808,5.038352199999999
766,Cavignac,45.10045,-0.39039
767,Cazaux-Layrisse,42.8729,0.608609
768,Cazères,43.2056788,1.0865093
769,Céaux-d'Allègre,45.1812585,3.7467972
770,Roqueredonde,43.8005521,3.2124546
771,Ceintrey,48.5245685,6.1646367
773,Celles-sur-Durolle,45.8578172,3.6354617
774,Cenon,44.8552882,-0.5239863
775,Cérans-Foulletourte,47.8259328,0.0735832999999999
777,Cerbère,42.4412951,3.1646952
778,Cercottes,47.985691,1.8812025
779,Cercy-la-Tour,46.8696643,3.6457483
780,Cergy,49.0527528,2.0388736
786,Cerizay,46.8207452,-0.6672118
787,Cernay,47.8086824,7.178766899999999
788,Ermont,48.9917676,2.2585679
790,Cérons,44.6316828,-0.3349069
791,Cessieu,45.5671,5.382379999999999
792,Cesson,48.56243809999999,2.6021145
794,Cesson-Sévigné,48.1197799,-1.6038829
795,Cevins,45.5903,6.455789999999999
796,Ceyzériat,46.1773941,5.3242942
798,Le Pont-Chrétien-Chabenet,46.62860939999999,1.47996
799,Châbons,45.4444023,5.4308754
800,Chabreloche,45.8782167,3.6974588
801,Chabris,47.2527118,1.6514258
802,Chagny,46.910578,4.7523461
803,Boissy-le-Châtel,48.8208816,3.1363451
804,Chaingy,47.883725,1.7723591
805,Chalais,45.2732818,0.0389606
806,Challans,46.847943,-1.8773787
807,Chalon-sur-Saône,46.78889969999999,4.8529605
808,Chalonnes-sur-Loire,47.3516207,-0.76311
809,Châlons-en-Champagne,48.9566218,4.3628851
811,Chamalières-sur-Loire,45.2007785,3.9841765
812,Chamarande,48.5136159,2.2174622
813,Chambéry,45.5662672,5.9203636
814,Jacob-Bellecombette,45.551703,5.916979
815,Pregny-Chambésy,46.23745938258023,6.150837967103715
816,Chambly,49.1662774,2.2444986
817,Chamborigaud,44.3041,3.97492
818,Chambost-Allières,46.0182362,4.4978593
819,Chambourg-sur-Indre,47.1824204,0.9684561
821,Chambray-lès-Tours,47.33908719999999,0.714368
824,Chamelet,45.9833675,4.5101318
828,Chamousset,45.5565,6.19925
829,Chamoy,48.1175361,3.9708488
830,Soisy-sous-Montmorency,48.9875044,2.3002885
832,Champagné,48.0168,0.33179
833,Bezannes,49.2195271,3.9864282
834,Champagne-sur-Oise,49.1339431,2.2312397
835,Champagne-sur-Seine,48.3948577,2.8028617
836,Champagney,47.7052722,6.6847692
837,Champagnole,46.7456049,5.9083581
839,Poigny,48.53938249999999,3.2825237
840,Champigneulles,48.7342216,6.1651167
842,Champigny,48.3194475,3.1264718
843,Saint-Maur-des-Fossés,48.8033057,2.4853015
844,Champs-sur-Yonne,47.739362,3.6014046
845,Champtocé-sur-Loire,47.4115866,-0.8649391
846,Esclanèdes,44.4814605,3.3617373
847,Changis-sur-Marne,48.9586795,3.0139203
848,Changy,46.4029166,4.2527725
849,Chanoy,47.923322,5.2870523
850,Chanteloup-les-Vignes,48.9784414,2.0302362
851,Nantes,47.2186371,-1.5541362
852,Chantenay-Saint-Imbert,46.7330166,3.1831744
854,Chantilly,49.19317359999999,2.4636686
855,Chantonnay,46.6868121,-1.0505509
856,Saint Bonnet-Laval,44.8156,3.71967
857,Chaponost,45.7107025,4.7469158
859,Charbonnières-les-Bains,45.7787,4.7459
860,Charleroi,50.4120332,4.4436244
862,Charleville-Mézières,49.7735712,4.7206939
863,Charmes,48.3725412,6.2933856
864,Charmes-sur-Rhône,44.8621,4.834239999999999
865,Charolles,46.435311,4.274316199999999
866,Chârost,46.9925371,2.1176267
868,Chars,49.1604049,1.9367877
869,Chartres,48.44386009999999,1.4881434
873,Chartrettes,48.48811569999999,2.7005289
874,Chasse-sur-Rhône,45.5789437,4.8114503
875,Chasseneuil-du-Poitou,46.6505634,0.3748389
877,Chambord,47.6117943,1.5193154
878,Cheverny,47.4996989,1.4611064
879,Château-Arnoux-Saint-Auban,44.0936899,6.0080053
881,Montval-sur-Loir,47.6951334,0.4179438
882,Santilly,48.146426,1.8726633
883,Château-l'Évêque,45.2452966,0.6861762
884,Château-Renault,47.5904923,0.9084166
888,Château-Thierry,49.0457362,3.4027111
889,Châteaubourg,48.1108554,-1.3982411
890,Châteaubriant,47.7194057,-1.3757282
892,Châteaudun,48.0702298,1.3284948
894,Châteaulin,48.1968026,-4.0916875
895,Neuvic-Entier,45.7223427,1.6124544
896,Châteauneuf-les-Bains,46.0276718,2.8967053
897,Châteauneuf-sur-Charente,45.6000693,-0.0543783
898,Châteauneuf-sur-Cher,46.8580173,2.3178127
899,Châteauroux,46.8047,1.6957099
909,Nomexy,48.3065907,6.382165
910,Châtel-Censoir,47.531951,3.6333156
911,Châtel-Guyon,45.9205,3.06111
912,Châtelaillon-Plage,46.0738633,-1.0903991
913,Châtelaudren-Plouagat,48.5368717,-2.9994448
915,Châtellerault,46.8180047,0.545812
916,Châtenois,48.272548,7.4013652
919,Châtillon-sur-Indre,46.9865819,1.1745103
920,Châtillon,45.8768729,4.6451045
923,Chatonrupt-Sommermont,48.4862487,5.1234619
924,Chatou,48.8897044,2.1573695
925,Châtres,48.5012221,3.8473628
926,Châtres-sur-Cher,47.2645938,1.9077269
928,Chauffailles,46.2077321,4.338189
930,Chauffry,48.8190373,3.1857769
931,Losne,47.0980995,5.2642337
932,Chaulnes,49.8185412,2.7993371
933,Chaumont,48.1111324,5.1395849
937,Chaumont-en-Vexin,49.2625682,1.8821405
938,Chaumont-sur-Tharonne,47.6109579,1.9047508
939,Chauny,49.6148945,3.2189506
940,Chauvigny,46.5695048,0.6439463999999999
941,Viroflay,48.7995951,2.1730571
945,Marcilly-d'Azergues,45.8727236,4.7283912
946,Passy,45.9234886,6.6859905
947,Cheilly-lès-Maranges,46.8958275,4.6691844
948,Chelles,48.8783804,2.590549
950,Chemillé-en-Anjou,47.2146396,-0.732659
951,Chemilly-sur-Yonne,47.8985791,3.5590171
953,Chêne-Bourg,46.19737801091534,6.197016014304897
954,Chenevières,48.5189686,6.6326157
955,Cheniménil,48.1384063,6.6039001
956,Chenois,48.9594697,6.497676299999999
957,Chenonceaux,47.33202499999999,1.0704332
958,Chépy,50.0628538,1.6468738
959,Cherbourg-en-Cotentin,49.6425343,-1.6249565
960,Chessy,45.8871851,4.6229818
961,Chessy,48.8798792,2.7658363
962,Chevaigné,48.2120161,-1.6303916
963,Chevillon,48.5285067,5.1314362
964,Chevilly,48.0260305,1.8739814
965,Chevrières,49.3463729,2.6810671
966,Chevry,46.2793,6.036099999999999
967,Chézy-sur-Marne,48.9896,3.36561
968,Chilly-Mazarin,48.7026161,2.3123582
969,Chindrieux,45.81930269999999,5.8480382
970,Chinon,47.1667182,0.2402095
973,Bourgs sur Colagne,44.51549379999999,3.2555421
975,Chissay-en-Touraine,47.33672,1.13259
976,Chocques,50.5391865,2.5696057
977,Choisy-le-Roi,48.7630238,2.4093664
979,Cholet,47.0617293,-0.8801348999999999
981,Chorges,44.5450837,6.2754561
982,Valloire-sur-Cisse,47.5268992,1.2463074
984,Cier-de-Luchon,42.8579,0.601305
989,Kintzheim,48.2550027,7.396165
990,Cinq-Mars-la-Pile,47.34821729999999,0.4540029
991,Cintegabelle,43.3141053,1.5313506
993,Cires-lès-Mello,49.2714584,2.3559541
994,Cirfontaines-en-Azois,48.1105318,4.8723945
995,Ciry-le-Noble,46.6040019,4.3020475
997,Civray,46.96689689999999,2.1740773
998,Civrieux-d'Azergues,45.8588576,4.7107101
999,Bolozon,46.1924,5.473269999999999
1000,Clacy-et-Thierret,49.54499999999999,3.5711111
1001,Ville-sous-la-Ferté,48.1199825,4.7889707
1002,Clamart,48.800368,2.2630292
1003,Clamecy,47.4598895,3.5187552
1004,Clelles,44.827265,5.6227553
1006,Clères,49.5990674,1.1083851
1007,Clermont,49.3780921,2.4141907
1008,Clermont-Ferrand,45.7774551,3.0819427
1011,Clermont-Créans,47.71846559999999,-0.0169481
1012,Clermont-en-Argonne,49.1068299,5.071150299999999
1014,Pays-de-Clerval,47.39370359999999,6.4974837
1015,Levallois-Perret,48.892956,2.2881683
1017,Clichy-sous-Bois,48.910939,2.5460722
1019,Clion,46.941629,1.2326434
1020,Clisson,47.0877218,-1.2817422
1021,Cloyes-les-Trois-Rivières,47.9972475,1.2342202
1023,Cluses,46.0603171,6.5804218
1024,Coarraze,43.1693043,-0.2313527
1025,Pont-Melvez,48.4605886,-3.3066261
1026,Cocheren,49.1440632,6.8572032
1027,Cognac,45.6931647,-0.3250175
1028,Coignières,48.7511787,1.9201632
1029,Puberg,48.9122625,7.315912399999999
1030,Collégien,48.8362114,2.673176
1031,Collioure,42.52505,3.0831554
1032,Collonges-et-Premières,47.22422,5.26802
1033,Collonges-au-Mont-d'Or,45.8229657,4.8411566
1035,Collonges,46.1376178,5.903413
1036,Colmar,48.0777517,7.357964099999999
1040,Köln,50.938361,6.959974
1041,Colombes,48.922788,2.2543577
1042,Colombey-les-Belles,48.5283196,5.8980372
1043,Colombier-Fontaine,47.4541385,6.6926206
1044,Colomiers,43.6121001,1.3282149
1046,Combourg,48.4104391,-1.7500622
1047,Combs-la-Ville,48.6646994,2.564877
1049,Comines,50.7653265,3.0066319
1050,Commentry,46.29010299999999,2.74398
1051,Commercy,48.763203,5.5914753
1053,Communay,45.6043302,4.832470499999999
1057,Compans,48.9936994,2.6623623
1058,Compiègne,49.4179497,2.8263171
1059,Concarneau,47.8757017,-3.9223889
1061,Conches-en-Ouche,48.9621726,0.9411911
1062,Condat,45.3410973,2.757778
1063,Le Lardin-Saint-Lazare,45.1287746,1.2273602
1064,Sablons sur Huisne,48.3808748,0.8505136999999999
1066,Jarny,49.1569586,5.8821708
1067,Conflans-Sainte-Honorine,48.9938791,2.0949768
1071,Conlie,48.1218262,-0.016945
1072,Beillé,48.0830765,0.510201
1073,Cons-la-Grandville,49.4849815,5.701999199999999
1076,Contrexéville,48.180496,5.894628099999999
1077,Coppet,46.32133651924627,6.189059089303142
1078,Corbehem,50.3355,3.04875
1079,Corbeil-Essonnes,48.6137734,2.4818087
1083,Corbie,49.9082911,2.5110728
1084,Corbigny,47.2574315,3.6843003
1085,Corcieux,48.1725865,6.8785935
1086,Corcy,49.2523955,3.2107619
1087,Cordemais,47.2909306,-1.8762761
1088,Vindrac-Alayrac,44.06469999999999,1.914
1089,Corgoloin,47.083761,4.9147824
1090,Cormeilles-en-Parisis,48.9759637,2.1998877
1091,Cormenon,47.9702754,0.8921336999999999
1092,Cormery,47.2672081,0.8388646
1094,Corneville-sur-Risle,49.3411627,0.5858133999999999
1095,Cornil,45.2114467,1.6915746
1096,Cornimont,47.9639269,6.8397595
1101,Méricourt,50.4015803,2.8664217
1102,Corps-Nuds,47.9775099,-1.5874103
1103,Saint-Priest-de-Gimel,45.3004894,1.8684999
1104,Languenan,48.510953,-2.127031
1105,Cosne-Cours-sur-Loire,47.4115613,2.9273937
1106,Costaros,44.8942777,3.8509059
1107,Loudes,45.08778909999999,3.7480733
1109,Coucy-lès-Eppes,49.5528,3.76906
1110,Coudekerque-Branche,51.020878,2.3894321
1111,Couëron,47.2115054,-1.7271466
1112,Couffoulens,43.1559,2.30662
1113,Saint-Germain-sur-Morin,48.8829414,2.8514287
1114,Montazels,42.9449274,2.2466755
1115,Couiza,42.9421253,2.2544139
1116,Crain,47.5299808,3.553813
1117,Coullons,47.6222754,2.4926961
1118,Coulommiers,48.8121301,3.0843818
1121,Courçay,47.2508873,0.8760916999999999
1125,Gif-sur-Yvette,48.7018823,2.134529
1126,Courcelles-le-Comte,50.163614,2.7741831
1127,Courcelles-sur-Nied,49.0665082,6.308311499999999
1128,Courchavon,47.43822506118142,7.046322504437906
1129,Courcy,49.3230873,4.0014265
1131,Courgenay,47.40454339999999,7.1242961
1132,Courpière,45.7559617,3.5325463
1133,Coursan,43.2347407,3.0585293
1134,Coursan-en-Othe,48.0720033,3.8384626
1138,Courtételle,47.33094706326774,7.317637693177696
1139,Courthézon,44.0867088,4.8835125
1140,Kortrijk,50.8276429,3.2659884
1141,Courville-sur-Eure,48.45026259999999,1.2387543
1142,Cousance,46.5314,5.39096
1143,Coussac-Bonneval,45.5114111,1.3240533
1144,Coutances,49.047792,-1.4454857
1145,Coutras,45.0409876,-0.1286261
1146,Coux,44.7358,4.62254
1147,Couzon-au-Mont-d'Or,45.8435075,4.8252704
1149,Cramoisy,49.2556979,2.4014491
1150,Crancey,48.517205,3.6372028
1151,Cransac,44.5247252,2.2810378
1152,Crasville-la-Mallet,49.801751,0.7116741
1153,Bazarnes,47.66041,3.66217
1154,Crêches-sur-Saône,46.246363,4.7867962
1155,Crécy-la-Chapelle,48.8578447,2.9086092
1156,Creil,49.2607914,2.4733771
1157,Vagney,48.0091314,6.7172863
1158,Rillieux-la-Pape,45.823514,4.8994366
1159,Crépy,49.605,3.5147222
1160,Crépy-en-Valois,49.2358509,2.8900507
1161,Crest,44.7282675,5.0236641
1162,Créteil,48.7771486,2.4530731
1163,Creutzwald,49.2052869,6.6963095
1164,Genthod,46.26359319041534,6.161741059172216
1165,Crissé,48.1685132,-0.0602119
1166,Wasquehal,50.6691577,3.1312447
1167,Jurançon,43.2871825,-0.3896425
1168,Croix,50.68021239999999,3.1564365
1169,Martigues,43.4057279,5.0548176
1171,Crouy,49.4025,3.36
1172,Crouy-sur-Ourcq,49.0906177,3.0753978
1173,Cubzac-les-Ponts,44.9711192,-0.454723
1174,Cuers,43.2372099,6.072772
1175,Cugand,47.0636617,-1.2550427
1176,Cuinchy,50.5207923,2.7473062
1177,Culmont,47.8205995,5.4397053
1178,Culoz,45.8476517,5.7809063
1179,Curel,48.4908873,5.1369422
1180,Cutting,48.8486143,6.835901799999999
1181,Molsheim,48.5419351,7.492467899999999
1182,Mulhouse,47.7467233,7.3389937
1183,Dambach-la-Ville,48.3236645,7.424953
1184,Damblain,48.0968063,5.6545195
1185,Damiatte,43.6522,1.97552
1186,Dammarie-les-Lys,48.5150876,2.6347018
1188,Saint-Mard,49.0370716,2.694435
1189,Dampierre-Saint-Nicolas,49.8609516,1.1999937
1190,Mesnils-sur-Iton,48.8697825,1.0738619
1191,Dangé-Saint-Romain,46.9360856,0.6076714
1192,Danjoutin,47.618521,6.8628326
1193,Dannemarie,47.63187689999999,7.116513299999999
1194,Dannemarie-sur-Crète,47.205672,5.868611899999999
1195,Camiers,50.5638,1.61441
1196,Aubigny,49.8999821,2.4833605
1197,Dardilly,45.8064992,4.7537701
1198,Écully,45.7754498,4.7785644
1199,Vernassal,45.1485607,3.7020246
1201,Montaulin,48.2562691,4.1971384
1202,Davézieux,45.2567222,4.7057799
1204,Dax,43.7084065,-1.0518771
1205,Decize,46.8284259,3.4616097
1208,Dégagnac,44.66529999999999,1.3154339
1209,Delémont,47.37510007783584,7.332897004444538
1210,Delle,47.50756819999999,6.9977521
1211,Deluz,47.2927,6.200959999999999
1212,Dému,43.7658369,0.1670988
1213,Denain,50.3270926,3.3943729
1215,Déols,46.8267767,1.7010433
1216,Dercy,49.7047362,3.6853417
1217,Destry,48.9436741,6.5843944
1218,Dettwiller,48.7535135,7.4675594
1219,Deuil-la-Barre,48.9756423,2.3275141
1220,Deville,49.8758782,4.705498599999999
1221,Diarville,48.3944938,6.1328482
1222,Die,44.7533712,5.3689136
1223,Diebling,49.110175,6.9404724
1225,Diedendorf,48.8807154,7.0444762
1226,Diemeringen,48.9395197,7.189593899999999
1227,Dieppe,49.9246182,1.0791444
1228,Dieulouard,48.8416054,6.0683191
1230,Dieupentale,43.8633333,1.27
1231,Digne-les-Bains,44.0918144,6.2351431
1232,Digoin,46.4810422,3.9786291
1234,Dijon,47.3215806,5.0414701
1236,Dinan,48.4539775,-2.047687
1237,Dinard,48.6320379,-2.0580178
1238,Dingé,48.3571687,-1.7155792
1239,Diou,47.0464078,2.0261839
1240,Diou,46.5334,3.74664
1241,Dippach,49.587507,5.9814794
1242,Loperhet,48.3754847,-4.306562899999999
1243,Dissay,46.6985186,0.4280237999999999
1244,Distroff,49.3322,6.2667
1245,Dives-sur-Mer,49.2866417,-0.1001559
1246,Divonne-les-Bains,46.3555644,6.138389999999999
1247,Docelles,48.1449607,6.6176758
1248,Dol-de-Bretagne,48.5498295,-1.754257
1249,Dole,47.0921047,5.4925463
1250,Dolving,48.7754188,7.020867699999999
1251,Dombasle-sur-Meurthe,48.6231282,6.3493799
1252,Domblans,46.7624,5.60068
1254,Domessin,45.53729999999999,5.70954
1255,Domfessel,48.9522671,7.1541994
1256,Domfront-en-Champagne,48.1037355,0.0276825
1257,Dommartin,49.8006199,2.3895684
1258,Dommartin-lès-Remiremont,48.0001691,6.643607599999999
1259,Dommartin,45.8347009,4.7137077
1261,Domnom-lès-Dieuze,48.8605323,6.8210926
1262,Domont,49.0285536,2.3278097
1263,Dompierre-sur-Helpe,50.141923,3.86264
1264,Dompierre-les-Tilleuls,46.8723858,6.185802199999999
1265,Dompierre-sur-Besbre,46.5216278,3.6812752
1266,Sainghin-en-Weppes,50.5634089,2.8927387
1267,Donchery,49.6971743,4.8735601
1268,Donges,47.3185376,-2.0745708
1269,Donjeux,48.3647907,5.1555523
1270,Donzère,44.4442014,4.7073439
1271,Dordives,48.1466,2.77275
1272,Dore-l'Église,45.3827965,3.7516391
1273,Dorlisheim,48.5246813,7.4862698
1274,Dormans,49.0745659,3.6383732
1276,Dortan,46.3187758,5.6597536
1277,Dortmund,51.51422729999999,7.4652789
1278,Dossenheim-sur-Zinsel,48.8057576,7.4016929
1280,Douai,50.3675677,3.0804641
1281,Douarnenez,48.0944459,-4.3311243
1283,Harcanville,49.7151011,0.7545284
1284,Douelle,44.4696765,1.3604009
1286,Dourdan,48.52884419999999,2.0153689
1288,Dourges,50.43404839999999,2.9844016
1289,Douzy,49.6691548,5.0441118
1290,Drancy,48.9229803,2.4455201
1292,Cantaron,43.76180129999999,7.3181476
1293,Draveil,48.6851514,2.4083576
1294,Drefféac,47.4767819,-2.0567347
1295,Dreuil-lès-Amiens,49.9141154,2.2335005
1296,Dreux,48.7358807,1.3684254
1298,Sérifontaine,49.3554483,1.7686195
1299,Droué,48.0406043,1.076786
1300,Drusenheim,48.7631141,7.951689
1301,Druye,47.29732006661953,0.534862579453817
1302,Düsseldorf,51.2254018,6.776313699999999
1304,La Courneuve,48.9267236,2.3896123
1305,Duisburg,51.434999,6.759562
1306,Dunières,45.215,4.344609999999999
1308,Dunkerque,51.0347708,2.3772525
1309,Duppigheim,48.5281292,7.5894588
1310,Duravel,44.5167225,1.081796
1311,Durdat-Larequille,46.2514463,2.7022385
1312,Durtol,45.7952023,3.0519799
1314,Dachstein,48.5608856,7.5318998
1315,Dyo,46.3602689,4.2767422
1316,Ebblinghem,50.7333102,2.4094016
1317,Ebersheim,48.3041592,7.5005982
1318,Ébersviller,49.2754713,6.4020591
1319,Tenteling,49.125594,6.93776
1320,Échenevex,46.3094,6.03987
1321,Échirolles,45.1437,5.71927
1322,École-Valentin,47.272,5.98206
1323,Écommoy,47.82860059999999,0.2733338
1324,Écouché-les-Vallées,48.7170867,-0.1247163
1325,Ézanville,49.031707,2.361889
1328,Edenkoben,49.29183216590821,8.061976679641724
1329,Égletons,45.4065225,2.045018
1331,Égly,48.5774044,2.2216686
1333,Éguzon-Chantôme,46.4424084,1.5822642
1334,Eichhoffen,48.3843282,7.442825999999999
1335,Einvaux,48.49019999999999,6.3969
1336,Saint-Aubin-lès-Elbeuf,49.30269999999999,1.0197
1337,Elne,42.6015895,2.9703352
1338,Éloyes,48.0926885,6.6112215
1339,Embrun,44.5641764,6.4958189
1340,Pontault-Combault,48.8009132,2.6068064
1342,Emmendingen,48.1206565,7.850993
1343,Enchenberg,49.0128935,7.3379659
1344,Enghien-les-Bains,48.9699732,2.3068482
1345,Templeuve-en-Pévèle,50.5326276,3.1740541
1346,Entraigues-sur-la-Sorgue,44.0023187,4.9272616
1347,Entzheim,48.5346177,7.635883199999999
1348,Blanzay,46.2020398,0.2552355
1349,Épernay,49.042561,3.9528655
1350,Épernon,48.6101745,1.677222
1351,Epfig,48.3597233,7.4638898
1352,Épierre,45.454,6.29453
1353,Épinal,48.1747684,6.450364299999999
1355,Épinay-sur-Orge,48.67256219999999,2.324446
1356,Épinay-sous-Sénart,48.6877,2.5162
1361,Saint-Ouen-l'Aumône,49.044765,2.1059841
1362,Épône,48.95737159999999,1.8126696
1363,Épouville,49.5635663,0.2260209
1364,Épuisay,47.9007745,0.9298262
1365,Éragny,49.0192178,2.0910817
1367,Éragny-sur-Epte,49.3148067,1.7753003
1374,Err,42.4406621,2.0328526
1375,Erstein,48.4227385,7.663264099999999
1376,Ervy-le-Châtel,48.0409237,3.9130176
1377,Esbly,48.9009645,2.8130733
1379,Escalquens,43.51833,1.5620474
1380,Escaudœuvres,50.1945683,3.2666564
1381,Esches,49.2173026,2.1673656
1382,Escondeaux,43.339927,0.1314508
1383,Espéraza,42.933793,2.2207631
1384,Esquelbecq,50.8862129,2.4309131
1385,Essen,51.4582235,7.0158171
1387,Estavar,42.4687144,1.9960643
1388,Esténos,42.9491,0.639884
1390,Estrées-Saint-Denis,49.4266493,2.6440507
1391,Vienne,45.52524,4.87477
1392,Esvres,47.2845819,0.7861713
1397,Étain,49.21335,5.6363489
1399,Étainhus,49.567389,0.3101189
1400,Étalans,47.1497,6.269699999999999
1401,Étampes,48.4344621,2.1614464
1402,Étang-sur-Arroux,46.8671471,4.1852671
1403,Étaples,50.5139552,1.6386252
1404,Étigny,48.1382843,3.2910949
1405,Étival-Clairefontaine,48.3640674,6.865218199999999
1406,Étoile-sur-Rhône,44.8363656,4.8934402
1407,Étréchy,48.4930895,2.1909175
1408,Étriché,47.65072019999999,-0.444339
1409,Ettendorf,48.8136836,7.5830522
1412,Eu,50.0491699,1.4175744
1414,Évian-les-Bains,46.400979,6.5897931
1415,Évreux,49.0268903,1.1510164
1416,Évron,48.1560336,-0.4029782
1422,Eycheil,42.9678109,1.1635881
1423,Eymoutiers,45.7389214,1.7432748
1424,Eyrein,45.3347625,1.9456885
1425,Èze,43.7288923,7.3620705
1426,Falck,49.222549,6.6398114
1428,Famechon,49.7614975,2.0411579
1429,Farbus,50.3570286,2.8231653
1430,Farébersviller,49.11897219999999,6.8752992
1433,Pommeuse,48.8163232,3.0153334
1434,Farges,46.1683026,5.9059776
1435,Farschviller,49.0940846,6.894651499999999
1438,Romorantin-Lanthenay,47.3592182,1.7434925
1439,Faulquemont,49.0487769,6.595820499999999
1440,Faycelles,44.5654836,1.9865098
1441,Fays-la-Chapelle,48.1296696,4.0190942
1442,Fécamp,49.7577729,0.374891
1443,Lipsheim,48.49000299999999,7.664477199999999
1444,Félines,45.3170207,4.728122
1445,Fellering,47.8965061,6.9858441
1447,Felletin,45.8843751,2.1735208
1448,Fénétrange,48.8483309,7.0196953
1453,Fépin,50.0185689,4.7269014
1454,Ferdrupt,47.9083782,6.710042
1456,Ornex,46.2763563,6.0931951
1457,Ferney-Voltaire,46.2555744,6.1076131
1458,Fontenay-sur-Loing,48.1071178,2.7730641
1459,Feuquières,49.6468192,1.8431889
1460,Feuquières-en-Vimeu,50.0609367,1.6095486
1461,Feurs,45.7440738,4.2215124
1462,Feyzin,45.6738,4.858309999999999
1464,Figeac,44.60923349999999,2.0324321
1465,Vilafant,42.2515266,2.9418008
1466,Firminy,45.3869468,4.2858545
1467,Fismes,49.30724439999999,3.6802766
1468,Fix-Saint-Geneys,45.1431473,3.6673731
1469,Flaviac,44.7454,4.67083
1470,Flavy-le-Martel,49.7126433,3.1915578
1471,Zillisheim,47.696435,7.2938793
1472,Fléré-la-Rivière,47.0174183,1.1083348
1473,Flers,48.7466059,-0.5676373
1474,Fleurance,43.849295,0.6640617
1476,Fleurieux-sur-l'Arbresle,45.835763,4.6519267
1478,Fleurville,46.4457494,4.8798685
1479,Tannay,47.3672693,3.5923023
1480,Flumet,45.8175946,6.5143172
1481,Foëcy,47.1800449,2.1576306
1482,Foix,42.9638998,1.6053807
1483,Folligny,48.82443079999999,-1.410211
1484,Fons,43.9069917,4.1941897
1485,Font-Romeu-Odeillo-Via,42.4965705,2.0416766
1486,Fontaine-Lavaganne,49.5981009,1.9536293
1487,Fontaine-le-Port,48.4867207,2.757027
1488,Fontaine-les-Grès,48.42752609999999,3.9171011
1490,Avon,48.4048867,2.7207225
1491,Fontaines,46.8496545,4.7704406
1492,Fontaine-sur-Somme,50.0291714,1.941005
1493,Fontan,44.0028313,7.5540444
1494,Fontenay-sur-Eure,48.3961683,1.4047509
1495,Fontenay-aux-Roses,48.7911052,2.2870373
1496,Fontenay-le-Comte,46.4660771,-0.8064003
1498,Fontenay-le-Fleury,48.8106578,2.0461549
1499,Fontenay-sous-Bois,48.8490721,2.4749347
1500,Fontenoy-sur-Moselle,48.7108941,5.9824543
1501,Fontpédrouse,42.5111567,2.1775922
1502,Forbach,49.1862822,6.8958562
1503,Forcalquier,43.9585575,5.780446
1504,Forges-les-Eaux,49.61310599999999,1.5455284
1505,Formerie,49.6498937,1.7305525
1506,Fors,46.2353984,-0.4099026
1507,Port-de-Bouc,43.403098,4.9806998
1508,Foucart,49.6130366,0.5962335
1509,Fouday,48.4217476,7.186774
1510,Foug,48.6846355,5.7866205
1511,Langon,47.72046599999999,-1.8499601
1512,Fougeré,46.6591667,-1.2311111
1513,Fougères,48.3503362,-1.1958526
1514,Fouilloy,49.734865,1.8252533
1515,Foulain,48.0390775,5.2145768
1516,Fouquereuil,50.5184406,2.6004003
1517,Fourchambault,47.017788,3.0827327
1518,Champigny-sur-Marne,48.8137759,2.5107384
1519,Fourmies,50.0171741,4.0458492
1521,Fours,46.8170837,3.7209393
1523,Fraisses,45.3887948,4.2657181
1524,Frankfurt am Main,50.1106444,8.682091699999999
1525,Élancourt,48.7681182,1.949352
1526,Reims,49.2577886,4.031925999999999
1527,Francheville,45.735748,4.764730399999999
1528,Franconville,48.986025,2.2303498
1531,Franois,47.2342087,5.9243606
1532,Frasne,46.8570466,6.1617717
1534,Freiburg im Breisgau,47.9960901,7.8494005
1535,Sevran,48.937634,2.5298164
1536,Freistroff,49.2828059,6.489243
1537,Fréjus,43.4330308,6.736018199999999
1538,Frénouville,49.1390059,-0.2464264
1539,Frépillon,49.0512302,2.2032431
1540,Fresnes-au-Mont,48.89702,5.44048
1541,Fresnoy-le-Grand,49.9468967,3.4147934
1542,Fresse-sur-Moselle,47.8767217,6.7881018
1545,Fréteval,47.8878347,1.2077876
1546,Fretin,50.55959619999999,3.1350524
1547,Freulleville,49.82569609999999,1.236411
1548,Frévin-Capelle,50.35023839999999,2.6388295
1549,Lissac,45.133015,3.7677062
1550,Frohmuhl,48.9086577,7.2811409
1551,Fromental,46.1596177,1.3963163
1552,Putanges-le-Lac,48.7635783,-0.2462347
1553,La Barre-de-Monts,46.8847222,-2.1169444
1554,Fromy,49.59685,5.24969
1555,Froncles,48.2984321,5.1419612
1556,Frontenac,44.5396537,1.9695688
1557,Frontenex,45.6344,6.31187
1558,Frontignan,43.4487615,3.7530636
1559,Fronville,48.4037691,5.1544857
1560,Frouard,48.7601755,6.1293789
1562,Tournai,50.6056458,3.3878179
1563,Plourivo,48.745214,-3.071711
1564,Fumay,49.9910213,4.7052616
1566,Châteauneuf-de-Gadagne,43.927603,4.944268699999999
1567,Montrozier,44.3974424,2.7052946
1568,Gagny,48.8853708,2.5361783
1569,Gaillac,43.90167659999999,1.8967943
1571,Gaillac-d'Aveyron,44.3557133,2.9284031
1572,Le Val d'Hazey,49.1743969,1.3349126
