,h_depart,h_arrive,station_orig,station_orig_lat,station_orig_lon,duration,nb_transfers,station_dest,station_dest_lat,station_dest_lon,waiting_time,total_time,depart,arrival
Aigle,2023-01-03 06:18:00,2023-01-03 11:42:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,19440,1,Aigle,46.31685,6.96367,64633,84073,Paris,Aigle
Aachen,2023-01-02 15:54:30,2023-01-02 18:34:00,Paris Gare du Nord,48.880136,2.354851,9570,0,Aix la Chapelle,50.7675,6.0912,12823,22393,Paris,Aix la Chapelle
Allaman,2023-01-02 14:10:00,2023-01-02 18:18:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,14880,1,Allaman,46.47575,6.3997,6553,21433,Paris,Allaman
Amsterdam,2023-01-02 12:21:30,2023-01-02 15:44:00,Paris Gare du Nord,48.880136,2.354851,12150,0,Amsterdam Centraal,52.37908,4.900632,43,12193,Paris,Amsterdam Centraal
Antwerpen,2023-01-02 12:21:30,2023-01-02 14:27:00,Paris Gare du Nord,48.880136,2.354851,7530,0,Antwerpen Centraal,51.216,4.421,43,7573,Paris,Antwerpen Centraal
Appenweier,2023-01-02 12:52:00,2023-01-02 15:15:00,Paris Est,48.876742,2.358424,8580,1,Appenweier,48.5419,7.9735,1873,10453,Paris,Appenweier
Augsburg,2023-01-02 15:55:00,2023-01-02 21:04:00,Paris Est,48.876742,2.358424,18540,0,Augsburg Hbf,48.3654,10.886,12853,31393,Paris,Augsburg Hbf
Basel,2023-01-02 14:15:00,2023-01-02 17:26:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,11460,0,Basel SBB,47.5474,7.58956,6853,18313,Paris,Basel SBB
Barcelona,2023-01-02 14:54:00,2023-01-02 21:25:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,23460,0,Barcelone-Sants,41.378961,2.139834,9193,32653,Paris,Barcelone-Sants
Käerjeng,2023-01-02 13:38:00,2023-01-02 16:20:00,Paris Est,48.876742,2.358424,9720,1,Bascharage secteur Sanem,49.5585,5.9249,4633,14353,Paris,Bascharage secteur Sanem
Haute-Sorne,2023-01-02 16:19:00,2023-01-02 19:55:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,12960,1,Glovelier,47.3352,7.20931,14293,27253,Paris,Glovelier
Berg (Pfalz),2023-01-02 12:52:00,2023-01-02 17:24:00,Paris Est,48.876742,2.358424,16320,2,Berg (Pfalz),48.9807,8.2128,1873,18193,Paris,Berg (Pfalz)
Bettembourg,2023-01-02 13:38:00,2023-01-02 15:53:00,Paris Est,48.876742,2.358424,8100,1,Bettembourg,49.516111,6.101111,4633,12733,Paris,Bettembourg
Bex,2023-01-03 06:18:00,2023-01-03 11:48:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,19800,1,Bex,46.25146,7.00067,64633,84433,Paris,Bex
Biel/Bienne,2023-01-02 16:19:00,2023-01-02 20:41:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,15720,1,Biel/Bienne,47.13289,7.24292,14293,30013,Paris,Biel/Bienne
Boncourt,2023-01-02 16:19:00,2023-01-02 19:23:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,11040,1,Boncourt,47.49263,7.01656,14293,25333,Paris,Boncourt
Saint-Gilles - Sint-Gillis,2023-01-02 12:21:30,2023-01-02 13:44:00,Paris Gare du Nord,48.880136,2.354851,4950,0,Bruxelles Midi,50.836,4.336,43,4993,Paris,Bruxelles Midi
Basse-Allaine,2023-01-02 16:19:00,2023-01-02 19:25:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,11160,1,Buix,47.47933,7.02998,14293,25453,Paris,Buix
Pregny-Chambésy,2023-01-02 14:10:00,2023-01-02 17:50:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,13200,1,Chambésy,46.242378,6.147342,6553,19753,Paris,Chambésy
Charleroi,2023-01-02 13:07:00,2023-01-02 16:38:00,Paris Gare du Nord,48.880136,2.354851,12660,1,Charleroi-Central,50.404393,4.438504,2773,15433,Paris,Charleroi Sud
Chêne-Bourg,2023-01-02 12:22:30,2023-01-02 17:04:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,16890,2,Chêne-Bourg,46.196607,6.197253,103,16993,Paris,Chêne-Bourg
Köln,2023-01-02 15:54:30,2023-01-02 19:15:00,Paris Gare du Nord,48.880136,2.354851,12030,0,Cologne,50.9428,6.9591,12823,24853,Paris,Cologne
Coppet,2023-01-02 14:10:00,2023-01-02 17:59:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,13740,1,Coppet,46.317378,6.187829,6553,20293,Paris,Coppet
Courchavon,2023-01-02 16:19:00,2023-01-02 19:33:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,11640,1,Courchavon,47.43977,7.05765,14293,25933,Paris,Courchavon
Courgenay,2023-01-02 16:19:00,2023-01-02 19:44:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,12300,1,Courgenay,47.40522,7.12421,14293,26593,Paris,Courgenay
Courtételle,2023-01-02 16:19:00,2023-01-02 20:05:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,13560,1,Courtételle,47.34282,7.31794,14293,27853,Paris,Courtételle
Kortrijk,2023-01-02 14:46:00,2023-01-02 16:45:00,Paris Gare du Nord,48.880136,2.354851,7140,1,Courtrai,50.824,3.26,8713,15853,Paris,Courtrai
Genthod,2023-01-02 14:10:00,2023-01-02 17:55:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,13500,1,Genthod-Bellevue,46.256728,6.153962,6553,20053,Paris,Genthod-Bellevue
Delémont,2023-01-02 16:19:00,2023-01-02 20:09:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,13800,1,Delemont,47.362,7.35007,14293,28093,Paris,Delemont
Dippach,2023-01-02 13:38:00,2023-01-02 16:14:00,Paris Est,48.876742,2.358424,9360,1,Dippach secteur Reckange,49.57252,5.99512,4633,13993,Paris,Dippach secteur Reckange
Edenkoben,2023-01-02 13:55:00,2023-01-02 18:13:00,Paris Est,48.876742,2.358424,15480,2,Edenkoben,49.28185,8.140549999999999,5653,21133,Paris,Edenkoben
