,h_depart,h_arrive,station_orig,station_orig_lat,station_orig_lon,duration,nb_transfers,station_dest,station_dest_lat,station_dest_lon,waiting_time,total_time,depart,arrival
Aachen,2023-01-24 05:58:00,2023-01-24 12:35:00,Bordeaux Saint-Jean,44.825873,-0.556697,23820,2,Aachen Hauptbahnhof,50.7675,6.0912,53592,77412,Bordeaux,Aix la Chapelle
Appenweier,2023-01-24 07:45:00,2023-01-24 13:47:00,Bordeaux Saint-Jean,44.825873,-0.556697,21720,2,Appenweier,48.5419,7.9735,60012,81732,Bordeaux,Appenweier
Baden-Baden,2023-01-24 07:45:00,2023-01-24 14:22:00,Bordeaux Saint-Jean,44.825873,-0.556697,23820,2,Baden Baden,48.7903,8.190899999999999,60012,83832,Bordeaux,Baden-Baden
Barcelona,2023-01-23 15:18:30,2023-01-23 21:25:00,Bordeaux Saint-Jean,44.825873,-0.556697,21990,2,Barcelona Sants,41.378961,2.139834,822,22812,Bordeaux,Barcelone-Sants
Bettembourg,2023-01-24 08:54:00,2023-01-24 15:34:00,Bordeaux Saint-Jean,44.825873,-0.556697,24000,2,Bettembourg,49.516111,6.101111,64152,88152,Bordeaux,Bettembourg
Saint-Gilles - Sint-Gillis,2023-01-23 17:08:00,2023-01-23 22:17:00,Bordeaux Saint-Jean,44.825873,-0.556697,18540,2,Bruxelles-Midi - Brussel-Zuid,50.836,4.336,7392,25932,Bordeaux,Bruxelles Midi
Köln,2023-01-24 05:58:00,2023-01-24 13:15:00,Bordeaux Saint-Jean,44.825873,-0.556697,26220,2,Köln - Hauptbahnhof,50.9428,6.9591,53592,79812,Bordeaux,Cologne
Kortrijk,2023-01-24 05:58:00,2023-01-24 11:59:30,Bordeaux Saint-Jean,44.825873,-0.556697,21690,1,Courtrai,50.824,3.26,53592,75282,Bordeaux,Courtrai
Düsseldorf,2023-01-24 05:58:00,2023-01-24 13:47:00,Bordeaux Saint-Jean,44.825873,-0.556697,28140,2,Düsseldorf - Hauptbahnhof,51.2194,6.7946,53592,81732,Bordeaux,Duesseldorf Hbf
Duisburg,2023-01-24 05:58:00,2023-01-24 14:01:00,Bordeaux Saint-Jean,44.825873,-0.556697,28980,2,Duisburg Hbf,51.4297,6.7755,53592,82572,Bordeaux,Duisburg Hbf
Essen,2023-01-24 05:58:00,2023-01-24 14:16:00,Bordeaux Saint-Jean,44.825873,-0.556697,29880,2,Essen Hbf,51.4516,7.0138,53592,83472,Bordeaux,Essen Hbf
Vilafant,2023-01-23 15:18:30,2023-01-23 20:27:00,Bordeaux Saint-Jean,44.825873,-0.556697,18510,2,Figueres - Vilafant,42.264581,2.943028,822,19332,Bordeaux,FIGUERES-VILAFANT
Frankfurt am Main,2023-01-24 07:45:00,2023-01-24 15:59:00,Bordeaux Saint-Jean,44.825873,-0.556697,29640,2,Frankfurt am Main - Hauptbahnhof,50.1073,8.6624,60012,89652,Bordeaux,Francfort sur le Main
Tournai,2023-01-24 05:58:00,2023-01-24 12:32:00,Bordeaux Saint-Jean,44.825873,-0.556697,23640,1,Froyennes,50.629,3.355,53592,77232,Bordeaux,FROYENNES
