,h_depart,h_arrive,station_orig,station_orig_lat,station_orig_lon,duration,nb_transfers,station_dest,station_dest_lat,station_dest_lon,waiting_time,total_time,depart,arrival
Aigle,2023-01-06 06:38:00,2023-01-06 10:42:00,Lyon Part Dieu,45.760596,4.859409,14640,1,Aigle,46.31685,6.96367,27940,42580,Lyon,Aigle
Aachen,2023-01-06 07:34:00,2023-01-06 12:35:00,Lyon Part Dieu,45.760596,4.859409,18060,2,Aix la Chapelle,50.7675,6.0912,31300,49360,Lyon,Aix la Chapelle
Allaman,2023-01-06 06:38:00,2023-01-06 09:18:00,Lyon Part Dieu,45.760596,4.859409,9600,1,Allaman,46.47575,6.3997,27940,37540,Lyon,Allaman
Amsterdam,2023-01-06 05:50:00,2023-01-06 11:44:00,Lyon Part Dieu,45.760596,4.859409,21240,1,Amsterdam Centraal,52.37908,4.900632,25060,46300,Lyon,Amsterdam Centraal
Antwerpen,2023-01-06 05:50:00,2023-01-06 10:27:00,Lyon Part Dieu,45.760596,4.859409,16620,1,Antwerpen Centraal,51.216,4.421,25060,41680,Lyon,Antwerpen Centraal
Appenweier,2023-01-06 08:34:00,2023-01-06 13:15:00,Lyon Part Dieu,45.760596,4.859409,16860,1,Appenweier,48.5419,7.9735,34900,51760,Lyon,Appenweier
Augsburg,2023-01-06 11:46:00,2023-01-06 21:04:00,Lyon Part Dieu,45.760596,4.859409,33480,3,Augsburg Hbf,48.3654,10.886,46420,79900,Lyon,Augsburg Hbf
Baden-Baden,2023-01-06 10:04:00,2023-01-06 14:22:00,Lyon Part Dieu,45.760596,4.859409,15480,0,Baden-Baden,48.7903,8.190899999999999,40300,55780,Lyon,Baden-Baden
Basel,2023-01-06 10:04:00,2023-01-06 13:26:00,Lyon Part Dieu,45.760596,4.859409,12120,1,Basel SBB,47.5474,7.58956,40300,52420,Lyon,Basel SBB
Barcelona,2023-01-06 11:09:30,2023-01-06 16:34:00,Lyon Part Dieu,45.760596,4.859409,19470,1,Barcelone-Sants,41.378961,2.139834,44230,63700,Lyon,Barcelone-Sants
Käerjeng,2023-01-06 08:34:00,2023-01-06 16:20:00,Lyon Part Dieu,45.760596,4.859409,27960,1,Bascharage secteur Sanem,49.5585,5.9249,34900,62860,Lyon,Bascharage secteur Sanem
Haute-Sorne,2023-01-06 08:34:00,2023-01-06 11:55:00,Lyon Part Dieu,45.760596,4.859409,12060,1,Glovelier,47.3352,7.20931,34900,46960,Lyon,Glovelier
Berg (Pfalz),2023-01-06 10:04:00,2023-01-06 16:35:00,Lyon Part Dieu,45.760596,4.859409,23460,2,Berg (Pfalz),48.9807,8.2128,40300,63760,Lyon,Berg (Pfalz)
Bettembourg,2023-01-06 08:34:00,2023-01-06 14:10:00,Lyon Part Dieu,45.760596,4.859409,20160,1,Bettembourg,49.516111,6.101111,34900,55060,Lyon,Bettembourg
Bex,2023-01-06 06:38:00,2023-01-06 10:48:00,Lyon Part Dieu,45.760596,4.859409,15000,1,Bex,46.25146,7.00067,27940,42940,Lyon,Bex
Biel/Bienne,2023-01-06 08:34:00,2023-01-06 12:41:00,Lyon Part Dieu,45.760596,4.859409,14820,1,Biel/Bienne,47.13289,7.24292,34900,49720,Lyon,Biel/Bienne
Boncourt,2023-01-06 08:34:00,2023-01-06 11:23:00,Lyon Part Dieu,45.760596,4.859409,10140,1,Boncourt,47.49263,7.01656,34900,45040,Lyon,Boncourt
Saint-Gilles - Sint-Gillis,2023-01-06 05:50:00,2023-01-06 09:43:00,Lyon Part Dieu,45.760596,4.859409,13980,0,Bruxelles Midi,50.836,4.336,25060,39040,Lyon,Bruxelles Midi
Basse-Allaine,2023-01-06 08:34:00,2023-01-06 11:25:00,Lyon Part Dieu,45.760596,4.859409,10260,1,Buix,47.47933,7.02998,34900,45160,Lyon,Buix
