,h_depart,h_arrive,station_orig,station_orig_lat,station_orig_lon,duration,nb_transfers,station_dest,station_dest_lat,station_dest_lon,waiting_time,total_time,depart,arrival
Aigle,2023-01-03 16:14:00,2023-01-03 21:42:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,19680,1,Aigle,46.31685,6.96367,5477,25157,Paris,Aigle
Aachen,2023-01-03 15:54:30,2023-01-03 18:35:00,Paris Gare du Nord,48.880136,2.354851,9630,0,Aix la Chapelle,50.7675,6.0912,4307,13937,Paris,Aix la Chapelle
Allaman,2023-01-03 16:14:00,2023-01-03 20:18:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,14640,1,Allaman,46.47575,6.3997,5477,20117,Paris,Allaman
Amsterdam,2023-01-03 16:24:30,2023-01-03 19:44:00,Paris Gare du Nord,48.880136,2.354851,11970,0,Amsterdam Centraal,52.37908,4.900632,6107,18077,Paris,Amsterdam Centraal
Antwerpen,2023-01-03 16:24:30,2023-01-03 18:27:00,Paris Gare du Nord,48.880136,2.354851,7350,0,Antwerpen Centraal,51.216,4.421,6107,13457,Paris,Antwerpen Centraal
Appenweier,2023-01-03 15:21:00,2023-01-03 17:45:00,Paris Est,48.876742,2.358424,8640,1,Appenweier,48.5419,7.9735,2297,10937,Paris,Appenweier
Augsburg,2023-01-03 15:55:00,2023-01-03 21:04:00,Paris Est,48.876742,2.358424,18540,0,Augsburg Hbf,48.3654,10.886,4337,22877,Paris,Augsburg Hbf
Baden-Baden,2023-01-04 10:55:00,2023-01-04 14:22:00,Paris Est,48.876742,2.358424,12420,1,Baden-Baden,48.7903,8.190899999999999,72737,85157,Paris,Baden-Baden
Basel,2023-01-03 16:19:00,2023-01-03 19:26:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,11220,0,Basel SBB,47.5474,7.58956,5777,16997,Paris,Basel SBB
Barcelona,2023-01-03 14:54:00,2023-01-03 21:25:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,23460,0,Barcelone-Sants,41.378961,2.139834,677,24137,Paris,Barcelone-Sants
Käerjeng,2023-01-03 15:24:00,2023-01-03 18:50:00,Paris Est,48.876742,2.358424,12360,2,Bascharage secteur Sanem,49.5585,5.9249,2477,14837,Paris,Bascharage secteur Sanem
Haute-Sorne,2023-01-03 16:19:00,2023-01-03 19:55:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,12960,1,Glovelier,47.3352,7.20931,5777,18737,Paris,Glovelier
Berg (Pfalz),2023-01-03 15:21:00,2023-01-03 18:39:00,Paris Est,48.876742,2.358424,11880,2,Berg (Pfalz),48.9807,8.2128,2297,14177,Paris,Berg (Pfalz)
Bettembourg,2023-01-03 15:24:00,2023-01-03 18:04:00,Paris Est,48.876742,2.358424,9600,1,Bettembourg,49.516111,6.101111,2477,12077,Paris,Bettembourg
Bex,2023-01-03 16:14:00,2023-01-03 21:48:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,20040,1,Bex,46.25146,7.00067,5477,25517,Paris,Bex
Biel/Bienne,2023-01-03 16:19:00,2023-01-03 20:41:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,15720,1,Biel/Bienne,47.13289,7.24292,5777,21497,Paris,Biel/Bienne
Boncourt,2023-01-03 16:19:00,2023-01-03 19:23:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,11040,1,Boncourt,47.49263,7.01656,5777,16817,Paris,Boncourt
Saint-Gilles - Sint-Gillis,2023-01-03 15:54:30,2023-01-03 17:17:00,Paris Gare du Nord,48.880136,2.354851,4950,0,Bruxelles Midi,50.836,4.336,4307,9257,Paris,Bruxelles Midi
Basse-Allaine,2023-01-03 16:19:00,2023-01-03 19:25:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,11160,1,Buix,47.47933,7.02998,5777,16937,Paris,Buix
Pregny-Chambésy,2023-01-03 16:14:00,2023-01-03 19:50:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,12960,1,Chambésy,46.242378,6.147342,5477,18437,Paris,Chambésy
Charleroi,2023-01-03 17:19:00,2023-01-03 20:48:00,Paris Gare du Nord,48.880136,2.354851,12540,1,Charleroi-Central,50.404393,4.438504,9377,21917,Paris,Charleroi Sud
Chêne-Bourg,2023-01-03 16:14:00,2023-01-03 20:04:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,13800,1,Chêne-Bourg,46.196607,6.197253,5477,19277,Paris,Chêne-Bourg
Köln,2023-01-03 15:54:30,2023-01-03 20:18:00,Paris Gare du Nord,48.880136,2.354851,15810,0,Cologne,50.9428,6.9591,4307,20117,Paris,Cologne
Coppet,2023-01-03 16:14:00,2023-01-03 19:59:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,13500,1,Coppet,46.317378,6.187829,5477,18977,Paris,Coppet
Courchavon,2023-01-03 16:19:00,2023-01-03 19:33:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,11640,1,Courchavon,47.43977,7.05765,5777,17417,Paris,Courchavon
Courgenay,2023-01-03 16:19:00,2023-01-03 19:44:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,12300,1,Courgenay,47.40522,7.12421,5777,18077,Paris,Courgenay
Courtételle,2023-01-03 16:19:00,2023-01-03 20:05:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,13560,1,Courtételle,47.34282,7.31794,5777,19337,Paris,Courtételle
Kortrijk,2023-01-03 14:46:00,2023-01-03 16:45:00,Paris Gare du Nord,48.880136,2.354851,7140,1,Courtrai,50.824,3.26,197,7337,Paris,Courtrai
Genthod,2023-01-03 16:14:00,2023-01-03 19:55:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,13260,1,Genthod-Bellevue,46.256728,6.153962,5477,18737,Paris,Genthod-Bellevue
Delémont,2023-01-03 16:19:00,2023-01-03 20:09:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,13800,1,Delemont,47.362,7.35007,5777,19577,Paris,Delemont
Dippach,2023-01-03 15:24:00,2023-01-03 18:44:00,Paris Est,48.876742,2.358424,12000,2,Dippach secteur Reckange,49.57252,5.99512,2477,14477,Paris,Dippach secteur Reckange
Edenkoben,2023-01-03 15:55:00,2023-01-03 20:13:00,Paris Est,48.876742,2.358424,15480,2,Edenkoben,49.28185,8.140549999999999,4337,19817,Paris,Edenkoben
Vilafant,2023-01-03 14:54:00,2023-01-03 20:27:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,19980,0,FIGUERES-VILAFANT,42.264581,2.943028,677,20657,Paris,FIGUERES-VILAFANT
Frankfurt am Main,2023-01-03 15:21:00,2023-01-03 18:59:00,Paris Est,48.876742,2.358424,13080,0,Francfort sur le Main,50.1073,8.6624,2297,15377,Paris,Francfort sur le Main
Freiburg im Breisgau,2023-01-03 17:25:00,2023-01-03 20:26:00,Paris Est,48.876742,2.358424,10860,0,Freiburg (Breisgau) Hbf,47.9979,7.8416,9737,20597,Paris,Freiburg (Breisgau) Hbf
Tournai,2023-01-03 14:46:00,2023-01-03 16:31:00,Paris Gare du Nord,48.880136,2.354851,6300,1,FROYENNES,50.629,3.355,197,6497,Paris,FROYENNES
Genève,2023-01-03 16:14:00,2023-01-03 19:30:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,11760,0,Genève,46.21022,6.14244,5477,17237,Paris,Genève
Girona,2023-01-03 14:54:00,2023-01-03 20:44:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,21000,0,GIRONA,41.979371,2.816957,677,21677,Paris,GIRONA
Gland,2023-01-03 16:14:00,2023-01-03 20:09:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,14100,1,Gland,46.419995,6.269138,5477,19577,Paris,Gland
Grenchen,2023-01-03 16:19:00,2023-01-03 20:29:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,15000,1,Grenchen Nord,47.1918,7.38947,5777,20777,Paris,Grenchen Nord
Hagenbach,2023-01-03 15:21:00,2023-01-03 18:52:00,Paris Est,48.876742,2.358424,12660,2,Hagenbach,49.016,8.253,2297,14957,Paris,Hagenbach
Hesperange,2023-01-03 15:24:00,2023-01-03 18:17:00,Paris Est,48.876742,2.358424,10380,1,Howald,49.58032,6.13232,2477,12857,Paris,Howald
Kaiserslautern,2023-01-03 17:10:00,2023-01-03 19:35:00,Paris Est,48.876742,2.358424,8700,0,Kaiserslautern Hbf,49.4359,7.7688,8837,17537,Paris,Kaiserslautern Hbf
Karlsruhe,2023-01-03 15:21:00,2023-01-03 17:53:00,Paris Est,48.876742,2.358424,9120,0,Karlsruhe Hbf,48.9935,8.401899999999999,2297,11417,Paris,Karlsruhe Hbf
Kehl,2023-01-03 15:21:00,2023-01-03 17:31:00,Paris Est,48.876742,2.358424,7800,1,Kehl,48.5767,7.8063,2297,10097,Paris,Kehl
La Chaux-de-Fonds,2023-01-03 16:43:00,2023-01-03 21:18:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,16500,1,Le Crêt-du-Locle,47.0776,6.78519,7217,23717,Paris,Le Crêt-du-Locle
Lahr/Schwarzwald,2023-01-03 17:25:00,2023-01-03 19:54:00,Paris Est,48.876742,2.358424,8940,0,Lahr (Schwarzw),48.3406,7.8353,9737,18677,Paris,Lahr (Schwarzw)
Lancy,2023-01-03 16:14:00,2023-01-03 19:47:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,12780,1,Lancy-Pont-Rouge,46.188897,6.125333,5477,18257,Paris,Lancy-Pont-Rouge
Landau in der Pfalz,2023-01-03 15:55:00,2023-01-03 20:02:00,Paris Est,48.876742,2.358424,14820,2,Landau (Pfalz) Hbf,49.1982,8.125999999999999,4337,19157,Paris,Landau (Pfalz) Hbf
Lausanne,2023-01-03 16:14:00,2023-01-03 20:14:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,14400,0,Lausanne,46.51679,6.62909,5477,19877,Paris,Lausanne
Le Locle,2023-01-03 16:43:00,2023-01-03 21:09:30,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,15990,1,Le Locle Col des Roches,47.049887,6.7258,7217,23207,Paris,Le Locle Col des Roches
Willstätt,2023-01-03 15:21:00,2023-01-03 17:41:00,Paris Est,48.876742,2.358424,8400,1,Legelshurst,48.5585,7.9138,2297,10697,Paris,Legelshurst
Bellevue,2023-01-03 16:14:00,2023-01-03 19:52:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,13080,1,Les Tuileries,46.249945,6.147342,5477,18557,Paris,Les Tuileries
