,h_depart,h_arrive,station_orig,station_orig_lat,station_orig_lon,duration,nb_transfers,station_dest,station_dest_lat,station_dest_lon,waiting_time,total_time,depart,arrival
Aigle,2023-01-04 10:15:00,2023-01-04 15:42:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,19620,1,Aigle,46.31685,6.96367,5033,24653,Paris,Aigle
Aachen,2023-01-04 09:54:30,2023-01-04 12:35:00,Paris Gare du Nord,48.880136,2.354851,9630,0,Aix la Chapelle,50.7675,6.0912,3803,13433,Paris,Aix la Chapelle
Allaman,2023-01-04 10:15:00,2023-01-04 14:18:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,14580,1,Allaman,46.47575,6.3997,5033,19613,Paris,Allaman
Amsterdam,2023-01-04 09:21:30,2023-01-04 12:44:00,Paris Gare du Nord,48.880136,2.354851,12150,0,Amsterdam Centraal,52.37908,4.900632,1823,13973,Paris,Amsterdam Centraal
Antwerpen,2023-01-04 09:21:30,2023-01-04 11:27:00,Paris Gare du Nord,48.880136,2.354851,7530,0,Antwerpen Centraal,51.216,4.421,1823,9353,Paris,Antwerpen Centraal
Appenweier,2023-01-04 10:55:00,2023-01-04 13:15:00,Paris Est,48.876742,2.358424,8400,1,Appenweier,48.5419,7.9735,7433,15833,Paris,Appenweier
Augsburg,2023-01-04 15:55:00,2023-01-04 21:04:00,Paris Est,48.876742,2.358424,18540,0,Augsburg Hbf,48.3654,10.886,25433,43973,Paris,Augsburg Hbf
Baden-Baden,2023-01-04 10:55:00,2023-01-04 14:22:00,Paris Est,48.876742,2.358424,12420,1,Baden-Baden,48.7903,8.190899999999999,7433,19853,Paris,Baden-Baden
Basel,2023-01-04 10:20:00,2023-01-04 13:26:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,11160,0,Basel SBB,47.5474,7.58956,5333,16493,Paris,Basel SBB
Barcelona,2023-01-04 09:38:00,2023-01-04 16:34:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,24960,0,Barcelone-Sants,41.378961,2.139834,2813,27773,Paris,Barcelone-Sants
Käerjeng,2023-01-04 13:38:00,2023-01-04 16:20:00,Paris Est,48.876742,2.358424,9720,1,Bascharage secteur Sanem,49.5585,5.9249,17213,26933,Paris,Bascharage secteur Sanem
Haute-Sorne,2023-01-04 09:18:00,2023-01-04 13:55:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,16620,1,Glovelier,47.3352,7.20931,1613,18233,Paris,Glovelier
Berg (Pfalz),2023-01-04 09:25:00,2023-01-04 12:35:00,Paris Est,48.876742,2.358424,11400,2,Berg (Pfalz),48.9807,8.2128,2033,13433,Paris,Berg (Pfalz)
Bettembourg,2023-01-04 10:40:00,2023-01-04 13:10:00,Paris Est,48.876742,2.358424,9000,1,Bettembourg,49.516111,6.101111,6533,15533,Paris,Bettembourg
Bex,2023-01-04 10:15:00,2023-01-04 15:48:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,19980,1,Bex,46.25146,7.00067,5033,25013,Paris,Bex
Biel/Bienne,2023-01-04 09:18:00,2023-01-04 14:41:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,19380,1,Biel/Bienne,47.13289,7.24292,1613,20993,Paris,Biel/Bienne
Boncourt,2023-01-04 09:18:00,2023-01-04 13:23:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,14700,1,Boncourt,47.49263,7.01656,1613,16313,Paris,Boncourt
Saint-Gilles - Sint-Gillis,2023-01-04 09:21:30,2023-01-04 10:44:00,Paris Gare du Nord,48.880136,2.354851,4950,0,Bruxelles Midi,50.836,4.336,1823,6773,Paris,Bruxelles Midi
Basse-Allaine,2023-01-04 09:18:00,2023-01-04 13:25:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,14820,1,Buix,47.47933,7.02998,1613,16433,Paris,Buix
Pregny-Chambésy,2023-01-04 10:15:00,2023-01-04 13:50:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,12900,1,Chambésy,46.242378,6.147342,5033,17933,Paris,Chambésy
Charleroi,2023-01-04 13:07:00,2023-01-04 16:38:00,Paris Gare du Nord,48.880136,2.354851,12660,1,Charleroi-Central,50.404393,4.438504,15353,28013,Paris,Charleroi Sud
Chêne-Bourg,2023-01-04 10:15:00,2023-01-04 14:04:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,13740,1,Chêne-Bourg,46.196607,6.197253,5033,18773,Paris,Chêne-Bourg
Köln,2023-01-04 09:54:30,2023-01-04 14:18:00,Paris Gare du Nord,48.880136,2.354851,15810,0,Cologne,50.9428,6.9591,3803,19613,Paris,Cologne
Coppet,2023-01-04 10:15:00,2023-01-04 13:59:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,13440,1,Coppet,46.317378,6.187829,5033,18473,Paris,Coppet
