,h_depart,h_arrive,station_orig,station_orig_lat,station_orig_lon,duration,nb_transfers,station_dest,station_dest_lat,station_dest_lon,waiting_time,total_time,depart,arrival
Aachen,2023-01-05 05:58:00,2023-01-05 12:35:00,Bordeaux Saint-Jean,44.825873,-0.556697,23820,2,Aix la Chapelle,50.7675,6.0912,58371,82191,Bordeaux,Aix la Chapelle
Appenweier,2023-01-05 08:54:00,2023-01-05 15:15:00,Bordeaux Saint-Jean,44.825873,-0.556697,22860,1,Appenweier,48.5419,7.9735,68931,91791,Bordeaux,Appenweier
Basel,2023-01-05 08:54:00,2023-01-05 16:08:00,Bordeaux Saint-Jean,44.825873,-0.556697,26040,1,Basel SBB,47.5474,7.58956,68931,94971,Bordeaux,Basel SBB
Barcelona,2023-01-04 15:18:30,2023-01-04 21:25:00,Bordeaux Saint-Jean,44.825873,-0.556697,21990,2,Barcelone-Sants,41.378961,2.139834,5601,27591,Bordeaux,Barcelone-Sants
Käerjeng,2023-01-05 08:54:00,2023-01-05 16:20:00,Bordeaux Saint-Jean,44.825873,-0.556697,26760,3,Bascharage secteur Sanem,49.5585,5.9249,68931,95691,Bordeaux,Bascharage secteur Sanem
Berg (Pfalz),2023-01-05 08:54:00,2023-01-05 16:35:00,Bordeaux Saint-Jean,44.825873,-0.556697,27660,2,Berg (Pfalz),48.9807,8.2128,68931,96591,Bordeaux,Berg (Pfalz)
Bettembourg,2023-01-05 07:45:00,2023-01-05 14:10:00,Bordeaux Saint-Jean,44.825873,-0.556697,23100,3,Bettembourg,49.516111,6.101111,64791,87891,Bordeaux,Bettembourg
Saint-Gilles - Sint-Gillis,2023-01-04 17:08:00,2023-01-04 22:17:00,Bordeaux Saint-Jean,44.825873,-0.556697,18540,2,Bruxelles Midi,50.836,4.336,12171,30711,Bordeaux,Bruxelles Midi
Charleroi,2023-01-05 08:54:00,2023-01-05 16:38:00,Bordeaux Saint-Jean,44.825873,-0.556697,27840,3,Charleroi-Central,50.404393,4.438504,68931,96771,Bordeaux,Charleroi Sud
Köln,2023-01-05 05:58:00,2023-01-05 14:18:00,Bordeaux Saint-Jean,44.825873,-0.556697,30000,2,Cologne,50.9428,6.9591,58371,88371,Bordeaux,Cologne
Kortrijk,2023-01-05 05:58:00,2023-01-05 11:45:30,Bordeaux Saint-Jean,44.825873,-0.556697,20850,1,Courtrai,50.824,3.26,58371,79221,Bordeaux,Courtrai
Dippach,2023-01-05 08:54:00,2023-01-05 16:14:00,Bordeaux Saint-Jean,44.825873,-0.556697,26400,3,Dippach secteur Reckange,49.57252,5.99512,68931,95331,Bordeaux,Dippach secteur Reckange
Edenkoben,2023-01-05 07:45:00,2023-01-05 15:13:00,Bordeaux Saint-Jean,44.825873,-0.556697,26880,3,Edenkoben,49.28185,8.140549999999999,64791,91671,Bordeaux,Edenkoben
Vilafant,2023-01-04 15:18:30,2023-01-04 20:27:00,Bordeaux Saint-Jean,44.825873,-0.556697,18510,2,FIGUERES-VILAFANT,42.264581,2.943028,5601,24111,Bordeaux,FIGUERES-VILAFANT
Frankfurt am Main,2023-01-05 07:45:00,2023-01-05 15:59:00,Bordeaux Saint-Jean,44.825873,-0.556697,29640,2,Francfort sur le Main,50.1073,8.6624,64791,94431,Bordeaux,Francfort sur le Main
Tournai,2023-01-05 05:58:00,2023-01-05 12:32:00,Bordeaux Saint-Jean,44.825873,-0.556697,23640,1,FROYENNES,50.629,3.355,58371,82011,Bordeaux,FROYENNES
Genève,2023-01-04 17:08:00,2023-01-04 23:30:00,Bordeaux Saint-Jean,44.825873,-0.556697,22920,3,Genève,46.21022,6.14244,12171,35091,Bordeaux,Genève
Girona,2023-01-04 15:18:30,2023-01-04 20:44:00,Bordeaux Saint-Jean,44.825873,-0.556697,19530,2,GIRONA,41.979371,2.816957,5601,25131,Bordeaux,GIRONA
Hagenbach,2023-01-05 08:54:00,2023-01-05 16:48:00,Bordeaux Saint-Jean,44.825873,-0.556697,28440,2,Hagenbach,49.016,8.253,68931,97371,Bordeaux,Hagenbach
Hesperange,2023-01-05 07:45:00,2023-01-05 14:17:00,Bordeaux Saint-Jean,44.825873,-0.556697,23520,3,Howald,49.58032,6.13232,64791,88311,Bordeaux,Howald
