,h_depart,h_arrive,station_orig,station_orig_lat,station_orig_lon,duration,nb_transfers,station_dest,station_dest_lat,station_dest_lon,waiting_time,total_time,depart,arrival
Aigle,2023-01-04 14:38:00,2023-01-04 18:42:00,Lyon Part Dieu,45.760596,4.859409,14640,1,Aigle,46.31685,6.96367,1822,16462,Lyon,Aigle
Aachen,2023-01-04 15:38:00,2023-01-04 20:35:00,Lyon Part Dieu,45.760596,4.859409,17820,2,Aix la Chapelle,50.7675,6.0912,5422,23242,Lyon,Aix la Chapelle
Allaman,2023-01-04 14:38:00,2023-01-04 17:18:00,Lyon Part Dieu,45.760596,4.859409,9600,1,Allaman,46.47575,6.3997,1822,11422,Lyon,Allaman
Amsterdam,2023-01-04 15:04:00,2023-01-04 20:44:00,Lyon Part Dieu,45.760596,4.859409,20400,2,Amsterdam Centraal,52.37908,4.900632,3382,23782,Lyon,Amsterdam Centraal
Antwerpen,2023-01-04 15:04:00,2023-01-04 19:27:00,Lyon Part Dieu,45.760596,4.859409,15780,2,Antwerpen Centraal,51.216,4.421,3382,19162,Lyon,Antwerpen Centraal
Appenweier,2023-01-04 16:04:00,2023-01-04 20:45:00,Lyon Part Dieu,45.760596,4.859409,16860,2,Appenweier,48.5419,7.9735,6982,23842,Lyon,Appenweier
Basel,2023-01-04 18:00:00,2023-01-04 21:26:00,Lyon Part Dieu,45.760596,4.859409,12360,1,Basel SBB,47.5474,7.58956,13942,26302,Lyon,Basel SBB
Barcelona,2023-01-04 15:20:00,2023-01-04 21:25:00,Lyon Part Dieu,45.760596,4.859409,21900,2,Barcelone-Sants,41.378961,2.139834,4342,26242,Lyon,Barcelone-Sants
Haute-Sorne,2023-01-04 16:04:00,2023-01-04 19:55:00,Lyon Part Dieu,45.760596,4.859409,13860,1,Glovelier,47.3352,7.20931,6982,20842,Lyon,Glovelier
Berg (Pfalz),2023-01-04 16:04:00,2023-01-04 21:36:00,Lyon Part Dieu,45.760596,4.859409,19920,3,Berg (Pfalz),48.9807,8.2128,6982,26902,Lyon,Berg (Pfalz)
Bettembourg,2023-01-04 16:04:00,2023-01-04 22:42:00,Lyon Part Dieu,45.760596,4.859409,23880,2,Bettembourg,49.516111,6.101111,6982,30862,Lyon,Bettembourg
Bex,2023-01-04 14:38:00,2023-01-04 18:48:00,Lyon Part Dieu,45.760596,4.859409,15000,1,Bex,46.25146,7.00067,1822,16822,Lyon,Bex
Biel/Bienne,2023-01-04 16:04:00,2023-01-04 20:41:00,Lyon Part Dieu,45.760596,4.859409,16620,1,Biel/Bienne,47.13289,7.24292,6982,23602,Lyon,Biel/Bienne
Boncourt,2023-01-04 16:04:00,2023-01-04 19:23:00,Lyon Part Dieu,45.760596,4.859409,11940,1,Boncourt,47.49263,7.01656,6982,18922,Lyon,Boncourt
Saint-Gilles - Sint-Gillis,2023-01-04 15:04:00,2023-01-04 18:47:00,Lyon Part Dieu,45.760596,4.859409,13380,2,Bruxelles Midi,50.836,4.336,3382,16762,Lyon,Bruxelles Midi
Basse-Allaine,2023-01-04 16:04:00,2023-01-04 19:25:00,Lyon Part Dieu,45.760596,4.859409,12060,1,Buix,47.47933,7.02998,6982,19042,Lyon,Buix
