,h_depart,h_arrive,station_orig,station_orig_lat,station_orig_lon,duration,nb_transfers,station_dest,station_dest_lat,station_dest_lon,waiting_time,total_time,depart,arrival
Aigle,2023-01-24 11:54:00,2023-01-24 16:42:00,Paris - Gare de Lyon - Hall 1 & 2,48.844945,2.373481,17280,1,Aigle,46.31685,6.96367,5089,22369,Paris,Aigle
Aachen,2023-01-24 11:54:30,2023-01-24 14:35:00,Paris Nord,48.880136,2.354851,9630,0,Aachen Hauptbahnhof,50.7675,6.0912,5119,14749,Paris,Aix la Chapelle
Allaman,2023-01-24 11:54:00,2023-01-24 16:10:00,Paris - Gare de Lyon - Hall 1 & 2,48.844945,2.373481,15360,1,Allaman,46.47575,6.3997,5089,20449,Paris,Allaman
Amsterdam,2023-01-24 11:54:30,2023-01-24 15:14:00,Paris Nord,48.880136,2.354851,11970,1,Amsterdam Centraal,52.37908,4.900632,5119,17089,Paris,Amsterdam Centraal
Antwerpen,2023-01-24 11:54:30,2023-01-24 13:57:00,Paris Nord,48.880136,2.354851,7350,1,Antwerpen-Centraal,51.216,4.421,5119,12469,Paris,Antwerpen Centraal
Appenweier,2023-01-24 10:55:00,2023-01-24 13:15:00,Paris Est,48.876742,2.358424,8400,1,Appenweier,48.5419,7.9735,1549,9949,Paris,Appenweier
Augsburg,2023-01-24 15:55:00,2023-01-24 21:04:00,Paris Est,48.876742,2.358424,18540,0,Augsburg Hauptbahnhof,48.3654,10.886,19549,38089,Paris,Augsburg Hbf
Baden-Baden,2023-01-24 10:55:00,2023-01-24 14:22:00,Paris Est,48.876742,2.358424,12420,1,Baden Baden,48.7903,8.190899999999999,1549,13969,Paris,Baden-Baden
Basel,2023-01-24 12:19:00,2023-01-24 15:26:00,Paris - Gare de Lyon - Hall 1 & 2,48.844945,2.373481,11220,0,Bâle - SBB,47.5474,7.58956,6589,17809,Paris,Basel SBB
Barcelona,2023-01-24 14:54:00,2023-01-24 21:25:00,Paris - Gare de Lyon - Hall 1 & 2,48.844945,2.373481,23460,0,Barcelona Sants,41.378961,2.139834,15889,39349,Paris,Barcelone-Sants
Käerjeng,2023-01-24 13:27:00,2023-01-24 16:20:00,Paris Est,48.876742,2.358424,10380,1,Bascharage-Sanem,49.5585,5.9249,10669,21049,Paris,Bascharage secteur Sanem
Haute-Sorne,2023-01-24 11:13:00,2023-01-24 14:55:00,Paris - Gare de Lyon - Hall 1 & 2,48.844945,2.373481,13320,1,Glovelier,47.3352,7.20931,2629,15949,Paris,Glovelier
Berg (Pfalz),2023-01-24 10:55:00,2023-01-24 16:35:00,Paris Est,48.876742,2.358424,20400,2,Berg (Pfalz),48.9807,8.2128,1549,21949,Paris,Berg (Pfalz)
Bettembourg,2023-01-24 10:40:00,2023-01-24 13:10:00,Paris Est,48.876742,2.358424,9000,1,Bettembourg,49.516111,6.101111,649,9649,Paris,Bettembourg
Bex,2023-01-24 11:54:00,2023-01-24 16:48:00,Paris - Gare de Lyon - Hall 1 & 2,48.844945,2.373481,17640,1,Bex,46.25146,7.00067,5089,22729,Paris,Bex
Biel/Bienne,2023-01-24 11:13:00,2023-01-24 15:41:00,Paris - Gare de Lyon - Hall 1 & 2,48.844945,2.373481,16080,1,Biel Bienne,47.13289,7.24292,2629,18709,Paris,Biel/Bienne
