,h_depart,h_arrive,station_orig,station_orig_lat,station_orig_lon,duration,nb_transfers,station_dest,station_dest_lat,station_dest_lon,waiting_time,total_time,depart,arrival
Aigle,2023-01-24 11:03:00,2023-01-24 18:42:00,Lille Europe,50.6394,3.075721,27540,2,Aigle,46.31685,6.96367,842,28382,Lille,Aigle
Aachen,2023-01-24 11:37:00,2023-01-24 14:35:00,Lille Europe,50.6394,3.075721,10680,1,Aachen Hauptbahnhof,50.7675,6.0912,2882,13562,Lille,Aix la Chapelle
Allaman,2023-01-24 11:03:00,2023-01-24 17:18:00,Lille Europe,50.6394,3.075721,22500,2,Allaman,46.47575,6.3997,842,23342,Lille,Allaman
Amsterdam,2023-01-24 13:29:30,2023-01-24 16:13:00,Lille Europe,50.6394,3.075721,9810,0,Amsterdam Centraal,52.37908,4.900632,9632,19442,Lille,Amsterdam Centraal
Antwerpen,2023-01-24 11:37:00,2023-01-24 13:57:00,Lille Europe,50.6394,3.075721,8400,1,Antwerpen-Centraal,51.216,4.421,2882,11282,Lille,Antwerpen Centraal
Appenweier,2023-01-24 11:03:00,2023-01-24 15:15:00,Lille Europe,50.6394,3.075721,15120,2,Appenweier,48.5419,7.9735,842,15962,Lille,Appenweier
Augsburg,2023-01-24 14:02:00,2023-01-24 21:04:00,Lille Europe,50.6394,3.075721,25320,1,Augsburg Hauptbahnhof,48.3654,10.886,11582,36902,Lille,Augsburg Hbf
Basel,2023-01-24 11:03:00,2023-01-24 16:08:00,Lille Europe,50.6394,3.075721,18300,2,Bâle - SBB,47.5474,7.58956,842,19142,Lille,Basel SBB
Barcelona,2023-01-24 13:12:00,2023-01-24 21:25:00,Lille Flandres,50.636577,3.06987,29580,2,Barcelona Sants,41.378961,2.139834,8582,38162,Lille,Barcelone-Sants
Haute-Sorne,2023-01-24 13:00:30,2023-01-24 19:55:00,Lille Flandres,50.636577,3.06987,24870,2,Glovelier,47.3352,7.20931,7892,32762,Lille,Glovelier
Berg (Pfalz),2023-01-24 14:02:00,2023-01-24 19:39:00,Lille Europe,50.6394,3.075721,20220,2,Berg (Pfalz),48.9807,8.2128,11582,31802,Lille,Berg (Pfalz)
Bettembourg,2023-01-24 14:02:00,2023-01-24 18:40:00,Lille Europe,50.6394,3.075721,16680,2,Bettembourg,49.516111,6.101111,11582,28262,Lille,Bettembourg
Bex,2023-01-24 11:03:00,2023-01-24 18:48:00,Lille Europe,50.6394,3.075721,27900,2,Bex,46.25146,7.00067,842,28742,Lille,Bex
Biel/Bienne,2023-01-24 13:00:30,2023-01-24 20:41:00,Lille Flandres,50.636577,3.06987,27630,2,Biel Bienne,47.13289,7.24292,7892,35522,Lille,Biel/Bienne
Boncourt,2023-01-24 13:00:30,2023-01-24 19:23:00,Lille Flandres,50.636577,3.06987,22950,2,Boncourt,47.49263,7.01656,7892,30842,Lille,Boncourt
Saint-Gilles - Sint-Gillis,2023-01-24 11:30:30,2023-01-24 12:05:00,Lille Europe,50.6394,3.075721,2070,0,Bruxelles-Midi - Brussel-Zuid,50.836,4.336,2492,4562,Lille,Bruxelles Midi
Basse-Allaine,2023-01-24 13:00:30,2023-01-24 19:25:00,Lille Flandres,50.636577,3.06987,23070,2,Buix,47.47933,7.02998,7892,30962,Lille,Buix
Pregny-Chambésy,2023-01-24 11:03:00,2023-01-24 16:51:00,Lille Europe,50.6394,3.075721,20880,2,Chambésy,46.242378,6.147342,842,21722,Lille,Chambésy
Charleroi,2023-01-24 13:35:00,2023-01-24 16:38:00,Lille Flandres,50.636577,3.06987,10980,1,Charleroi Sud,50.404393,4.438504,9962,20942,Lille,Charleroi Sud
Chêne-Bourg,2023-01-24 11:03:00,2023-01-24 17:04:00,Lille Europe,50.6394,3.075721,21660,2,Chêne-Bourg,46.196607,6.197253,842,22502,Lille,Chêne-Bourg
Köln,2023-01-24 11:37:00,2023-01-24 15:15:00,Lille Europe,50.6394,3.075721,13080,1,Köln - Hauptbahnhof,50.9428,6.9591,2882,15962,Lille,Cologne
Coppet,2023-01-24 11:03:00,2023-01-24 16:59:00,Lille Europe,50.6394,3.075721,21360,2,Coppet,46.317378,6.187829,842,22202,Lille,Coppet
Courchavon,2023-01-24 13:00:30,2023-01-24 19:33:00,Lille Flandres,50.636577,3.06987,23550,2,Courchavon,47.43977,7.05765,7892,31442,Lille,Courchavon
Courgenay,2023-01-24 13:00:30,2023-01-24 19:44:00,Lille Flandres,50.636577,3.06987,24210,2,Courgenay,47.40522,7.12421,7892,32102,Lille,Courgenay
Courtételle,2023-01-24 13:00:30,2023-01-24 20:05:00,Lille Flandres,50.636577,3.06987,25470,2,Courtetelle,47.34282,7.31794,7892,33362,Lille,Courtételle
Kortrijk,2023-01-24 11:24:00,2023-01-24 11:59:30,Lille Flandres,50.636577,3.06987,2130,0,Courtrai,50.824,3.26,2102,4232,Lille,Courtrai
Genthod,2023-01-24 11:03:00,2023-01-24 16:55:00,Lille Europe,50.6394,3.075721,21120,2,Genthod-Bellevue,46.256728,6.153962,842,21962,Lille,Genthod-Bellevue
Delémont,2023-01-24 13:00:30,2023-01-24 20:09:00,Lille Flandres,50.636577,3.06987,25710,2,Delemont,47.362,7.35007,7892,33602,Lille,Delemont
Dortmund,2023-01-24 15:30:30,2023-01-24 20:38:00,Lille Europe,50.6394,3.075721,18450,1,Dortmund Hbf,51.518,7.4592,16892,35342,Lille,Dortmund Hbf
Düsseldorf,2023-01-24 11:37:00,2023-01-24 15:52:00,Lille Europe,50.6394,3.075721,15300,1,Düsseldorf - Hauptbahnhof,51.2194,6.7946,2882,18182,Lille,Duesseldorf Hbf
