,h_depart,h_arrive,station_orig,station_orig_lat,station_orig_lon,duration,nb_transfers,station_dest,station_dest_lat,station_dest_lon,waiting_time,total_time,depart,arrival
0,2023-01-04 09:09:00,2023-01-04 18:35:00,Brest,48.38762,-4.480306,33960,3,Aix la Chapelle,50.7675,6.0912,62526,96486,Brest,Aix la Chapelle
1,2023-01-04 09:09:00,2023-01-04 18:35:00,Brest,48.38762,-4.480306,33960,3,Aix la Chapelle,50.7675,6.0912,62526,96486,Brest,Aix la Chapelle
2,2023-01-04 05:23:00,2023-01-04 15:18:00,Brest,48.38762,-4.480306,35700,3,Allaman,46.47575,6.3997,48966,84666,Brest,Allaman
3,2023-01-04 05:23:00,2023-01-04 13:44:00,Brest,48.38762,-4.480306,30060,3,Amsterdam Centraal,52.37908,4.900632,48966,79026,Brest,Amsterdam Centraal
4,2023-01-04 05:23:00,2023-01-04 12:27:00,Brest,48.38762,-4.480306,25440,3,Antwerpen Centraal,51.216,4.421,48966,74406,Brest,Antwerpen Centraal
5,2023-01-04 05:23:00,2023-01-04 13:47:00,Brest,48.38762,-4.480306,30240,3,Appenweier,48.5419,7.9735,48966,79206,Brest,Appenweier
6,2023-01-04 05:23:00,2023-01-04 14:22:00,Brest,48.38762,-4.480306,32340,3,Baden-Baden,48.7903,8.190899999999999,48966,81306,Brest,Baden-Baden
7,2023-01-04 05:23:00,2023-01-04 14:40:00,Brest,48.38762,-4.480306,33420,3,Basel SBB,47.5474,7.58956,48966,82386,Brest,Basel SBB
8,2023-01-04 05:23:00,2023-01-04 15:26:00,Brest,48.38762,-4.480306,36180,3,Basel SBB,47.5474,7.58956,48966,85146,Brest,Basel SBB
9,2023-01-04 05:23:00,2023-01-04 11:47:00,Brest,48.38762,-4.480306,23040,3,Bruxelles Midi,50.836,4.336,48966,72006,Brest,Bruxelles Midi
10,2023-01-04 09:09:00,2023-01-04 17:43:00,Brest,48.38762,-4.480306,30840,2,Bruxelles Midi,50.836,4.336,62526,93366,Brest,Bruxelles Midi
11,2023-01-04 05:23:00,2023-01-04 14:50:00,Brest,48.38762,-4.480306,34020,3,Chambésy,46.242378,6.147342,48966,82986,Brest,Chambésy
12,2023-01-04 05:23:00,2023-01-04 15:04:00,Brest,48.38762,-4.480306,34860,3,Chêne-Bourg,46.196607,6.197253,48966,83826,Brest,Chêne-Bourg
13,2023-01-04 05:23:00,2023-01-04 14:59:00,Brest,48.38762,-4.480306,34560,3,Coppet,46.317378,6.187829,48966,83526,Brest,Coppet
14,2023-01-04 05:23:00,2023-01-04 15:11:00,Brest,48.38762,-4.480306,35280,3,Coppet,46.317378,6.187829,48966,84246,Brest,Coppet
15,2023-01-04 09:09:00,2023-01-04 19:45:30,Brest,48.38762,-4.480306,38190,3,Courtrai,50.824,3.26,62526,100716,Brest,Courtrai
16,2023-01-04 05:23:00,2023-01-04 14:58:00,Brest,48.38762,-4.480306,34500,3,Creux-de-Genthod,46.263758,6.161319,48966,83466,Brest,Creux-de-Genthod
