,h_depart,h_arrive,station_orig,station_orig_lat,station_orig_lon,duration,nb_transfers,station_dest,station_dest_lat,station_dest_lon,waiting_time,total_time,depart,arrival
Genève,2023-01-04 05:23:00,2023-01-04 14:35:00,Brest,48.38762,-4.480306,33120,2,Genève,46.21022,6.14244,48795,81915,Brest,Genève
Nîmes,2023-01-04 05:23:00,2023-01-04 13:34:00,Brest,48.38762,-4.480306,29460,2,Nîmes Centre,43.832313,4.365872,48795,78255,Brest,Nîmes
Avignon,2023-01-04 05:23:00,2023-01-04 12:45:00,Brest,48.38762,-4.480306,26520,1,Avignon TGV,43.92194,4.786136,48795,75315,Brest,Avignon
Toulon,2023-01-04 05:23:00,2023-01-04 14:11:00,Brest,48.38762,-4.480306,31680,2,Toulon,43.128353,5.929404,48795,80475,Brest,Toulon
Bourg-en-Bresse,2023-01-04 05:23:00,2023-01-04 13:12:30,Brest,48.38762,-4.480306,28170,2,Bourg-en-Bresse,46.200111,5.215011,48795,76965,Brest,Bourg-en-Bresse
Chalon-sur-Saône,2023-01-04 05:23:00,2023-01-04 12:41:00,Brest,48.38762,-4.480306,26280,2,Chalon-sur-Saône,46.781622,4.843479,48795,75075,Brest,Chalon-sur-Saône
Besançon,2023-01-04 05:23:00,2023-01-04 13:14:00,Brest,48.38762,-4.480306,28260,5,Besançon Viotte,47.247049,6.021943,48795,77055,Brest,Besançon
Dijon,2023-01-04 05:23:00,2023-01-04 11:57:00,Brest,48.38762,-4.480306,23640,4,Dijon,47.323411,5.027256,48795,72435,Brest,Dijon
Paris,2023-01-03 17:22:00,2023-01-03 21:08:00,Brest,48.38762,-4.480306,13560,0,Paris Montparnasse Hall 1 &2,48.841172,2.320514,5535,19095,Brest,Paris
Tarbes,2023-01-04 06:31:00,2023-01-04 15:19:00,Brest,48.38762,-4.480306,31680,1,Tarbes,43.239863,0.069442,52875,84555,Brest,Tarbes
Cahors,2023-01-03 19:22:00,2023-01-04 12:11:00,Brest,48.38762,-4.480306,60540,3,Cahors,44.449275,1.433325,12735,73275,Brest,Cahors
Muret,2023-01-04 05:23:00,2023-01-04 14:00:30,Brest,48.38762,-4.480306,31050,2,Muret,43.464824,1.324449,48795,79845,Brest,Muret
