,h_depart,h_arrive,station_orig,station_orig_lat,station_orig_lon,duration,nb_transfers,station_dest,station_dest_lat,station_dest_lon,waiting_time,total_time,depart,arrival
Aachen,2023-01-02 12:58:00,2023-01-02 20:34:00,Bordeaux Saint-Jean,44.825873,-0.556697,27360,2,Aix la Chapelle,50.7675,6.0912,9961,37321,Bordeaux,Aix la Chapelle
Amsterdam,2023-01-02 12:58:00,2023-01-02 20:44:00,Bordeaux Saint-Jean,44.825873,-0.556697,27960,2,Amsterdam Centraal,52.37908,4.900632,9961,37921,Bordeaux,Amsterdam Centraal
Antwerpen,2023-01-02 12:58:00,2023-01-02 19:27:00,Bordeaux Saint-Jean,44.825873,-0.556697,23340,2,Antwerpen Centraal,51.216,4.421,9961,33301,Bordeaux,Antwerpen Centraal
Appenweier,2023-01-02 12:58:00,2023-01-02 20:45:00,Bordeaux Saint-Jean,44.825873,-0.556697,28020,2,Appenweier,48.5419,7.9735,9961,37981,Bordeaux,Appenweier
Basel,2023-01-02 12:58:00,2023-01-02 21:08:00,Bordeaux Saint-Jean,44.825873,-0.556697,29400,2,Basel SBB,47.5474,7.58956,9961,39361,Bordeaux,Basel SBB
Barcelona,2023-01-02 10:27:00,2023-01-02 16:34:00,Bordeaux Saint-Jean,44.825873,-0.556697,22020,1,Barcelone-Sants,41.378961,2.139834,901,22921,Bordeaux,Barcelone-Sants
Saint-Gilles - Sint-Gillis,2023-01-02 12:58:00,2023-01-02 18:47:00,Bordeaux Saint-Jean,44.825873,-0.556697,20940,2,Bruxelles Midi,50.836,4.336,9961,30901,Bordeaux,Bruxelles Midi
Köln,2023-01-02 12:58:00,2023-01-02 21:15:00,Bordeaux Saint-Jean,44.825873,-0.556697,29820,2,Cologne,50.9428,6.9591,9961,39781,Bordeaux,Cologne
Kortrijk,2023-01-02 12:58:00,2023-01-02 19:45:30,Bordeaux Saint-Jean,44.825873,-0.556697,24450,2,Courtrai,50.824,3.26,9961,34411,Bordeaux,Courtrai
Vilafant,2023-01-02 10:27:00,2023-01-02 15:27:00,Bordeaux Saint-Jean,44.825873,-0.556697,18000,1,FIGUERES-VILAFANT,42.264581,2.943028,901,18901,Bordeaux,FIGUERES-VILAFANT
