,h_depart,h_arrive,station_orig,station_orig_lat,station_orig_lon,duration,nb_transfers,station_dest,station_dest_lat,station_dest_lon,waiting_time,total_time,depart,arrival
Appenweier,2023-01-05 05:23:00,2023-01-05 13:47:00,Brest,48.38762,-4.480306,30240,3,Appenweier,48.5419,7.9735,55128,85368,Brest,Appenweier
Saint-Gilles - Sint-Gillis,2023-01-04 14:14:00,2023-01-04 22:17:00,Brest,48.38762,-4.480306,28980,3,Bruxelles Midi,50.836,4.336,588,29568,Brest,Bruxelles Midi
Genève,2023-01-04 14:14:00,2023-01-05 07:31:00,Brest,48.38762,-4.480306,62220,3,Genève,46.21022,6.14244,588,62808,Brest,Genève
Kehl,2023-01-05 05:23:00,2023-01-05 13:31:00,Brest,48.38762,-4.480306,29280,3,Kehl,48.5767,7.8063,55128,84408,Brest,Kehl
Willstätt,2023-01-05 05:23:00,2023-01-05 13:40:30,Brest,48.38762,-4.480306,29850,3,Legelshurst,48.5585,7.9138,55128,84978,Brest,Legelshurst
Camden Town,2023-01-04 14:14:00,2023-01-04 22:30:00,Brest,48.38762,-4.480306,29760,3,Londres Saint Pancras,51.5338,-0.12807,588,30348,Brest,Londres Saint Pancras
Offenburg,2023-01-05 05:23:00,2023-01-05 13:53:00,Brest,48.38762,-4.480306,30600,3,Offenburg,48.4765,7.9468,55128,85728,Brest,Offenburg
Nîmes,2023-01-04 14:14:00,2023-01-04 22:42:00,Brest,48.38762,-4.480306,30480,4,Nîmes Centre,43.832313,4.365872,588,31068,Brest,Nîmes
Avignon,2023-01-05 05:23:00,2023-01-05 12:45:00,Brest,48.38762,-4.480306,26520,1,Avignon TGV,43.92194,4.786136,55128,81648,Brest,Avignon
Toulon,2023-01-05 05:23:00,2023-01-05 14:11:00,Brest,48.38762,-4.480306,31680,2,Toulon,43.128353,5.929404,55128,86808,Brest,Toulon
Bourg-en-Bresse,2023-01-04 14:14:00,2023-01-04 22:09:00,Brest,48.38762,-4.480306,28500,4,Bourg-en-Bresse,46.200111,5.215011,588,29088,Brest,Bourg-en-Bresse
Chalon-sur-Saône,2023-01-04 14:14:00,2023-01-04 23:07:00,Brest,48.38762,-4.480306,31980,5,Chalon-sur-Saône,46.781622,4.843479,588,32568,Brest,Chalon-sur-Saône
Besançon,2023-01-04 14:14:00,2023-01-04 22:56:00,Brest,48.38762,-4.480306,31320,5,Besançon Viotte,47.247049,6.021943,588,31908,Brest,Besançon
Dijon,2023-01-04 14:14:00,2023-01-04 21:58:00,Brest,48.38762,-4.480306,27840,4,Dijon,47.323411,5.027256,588,28428,Brest,Dijon
Paris,2023-01-04 14:14:00,2023-01-04 18:08:30,Brest,48.38762,-4.480306,14070,0,Paris Montparnasse Hall 1 &2,48.841172,2.320514,588,14658,Brest,Paris
