,h_depart,h_arrive,station_orig,station_orig_lat,station_orig_lon,duration,nb_transfers,station_dest,station_dest_lat,station_dest_lon,waiting_time,total_time,depart,arrival
Aigle,2022-12-21 12:14:00,2022-12-21 17:42:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,19680,1,Aigle,46.31685,6.96367,918,20598,Paris,Aigle
Aachen,2022-12-21 15:54:30,2022-12-21 18:34:00,Paris Gare du Nord,48.880136,2.354851,9570,0,Aix la Chapelle,50.7675,6.0912,14148,23718,Paris,Aix la Chapelle
Allaman,2022-12-21 12:14:00,2022-12-21 16:18:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,14640,1,Allaman,46.47575,6.3997,918,15558,Paris,Allaman
Amsterdam,2022-12-21 12:21:30,2022-12-21 15:44:00,Paris Gare du Nord,48.880136,2.354851,12150,0,Amsterdam Centraal,52.37908,4.900632,1368,13518,Paris,Amsterdam Centraal
Antwerpen,2022-12-21 12:21:30,2022-12-21 14:27:00,Paris Gare du Nord,48.880136,2.354851,7530,0,Antwerpen Centraal,51.216,4.421,1368,8898,Paris,Antwerpen Centraal
Appenweier,2022-12-21 13:55:00,2022-12-21 16:45:00,Paris Est,48.876742,2.358424,10200,1,Appenweier,48.5419,7.9735,6978,17178,Paris,Appenweier
Augsburg,2022-12-21 15:55:00,2022-12-21 21:04:00,Paris Est,48.876742,2.358424,18540,0,Augsburg Hbf,48.3654,10.886,14178,32718,Paris,Augsburg Hbf
Basel,2022-12-21 12:19:00,2022-12-21 15:26:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,11220,0,Basel SBB,47.5474,7.58956,1218,12438,Paris,Basel SBB
Barcelona,2022-12-21 14:54:00,2022-12-21 21:25:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,23460,0,Barcelone-Sants,41.378961,2.139834,10518,33978,Paris,Barcelone-Sants
Käerjeng,2022-12-21 13:38:00,2022-12-21 16:20:00,Paris Est,48.876742,2.358424,9720,1,Bascharage secteur Sanem,49.5585,5.9249,5958,15678,Paris,Bascharage secteur Sanem
Haute-Sorne,2022-12-21 16:19:00,2022-12-21 19:55:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,12960,1,Glovelier,47.3352,7.20931,15618,28578,Paris,Glovelier
Berg (Pfalz),2022-12-21 13:55:00,2022-12-21 18:24:00,Paris Est,48.876742,2.358424,16140,2,Berg (Pfalz),48.9807,8.2128,6978,23118,Paris,Berg (Pfalz)
Bettembourg,2022-12-21 13:38:00,2022-12-21 15:53:00,Paris Est,48.876742,2.358424,8100,1,Bettembourg,49.516111,6.101111,5958,14058,Paris,Bettembourg
Bex,2022-12-21 12:14:00,2022-12-21 17:48:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,20040,1,Bex,46.25146,7.00067,918,20958,Paris,Bex
