,h_depart,h_arrive,station_orig,station_orig_lat,station_orig_lon,duration,nb_transfers,station_dest,station_dest_lat,station_dest_lon,waiting_time,total_time,depart,arrival
Nîmes,2023-01-26 11:15:30,2023-01-26 19:59:00,Brest,48.38762,-4.480306,31410,4,Nîmes Centre,43.832313,4.365872,1896,31410,Brest,Nîmes
Avignon,2023-01-26 11:15:30,2023-01-26 19:17:00,Brest,48.38762,-4.480306,28890,4,Avignon TGV,43.92194,4.786136,1896,28890,Brest,Avignon
Toulon,2023-01-26 11:15:30,2023-01-26 21:11:00,Brest,48.38762,-4.480306,35730,4,Toulon,43.128353,5.929404,1896,35730,Brest,Toulon
Bourg-en-Bresse,2023-01-26 14:14:00,2023-01-26 22:09:00,Brest,48.38762,-4.480306,28500,4,Bourg-en-Bresse,46.200111,5.215011,12606,28500,Brest,Bourg-en-Bresse
Chalon-sur-Saône,2023-01-26 13:31:00,2023-01-26 21:20:30,Brest,48.38762,-4.480306,28170,5,Chalon-sur-Saône,46.781622,4.843479,10026,28170,Brest,Chalon-sur-Saône
Besançon,2023-01-26 11:15:30,2023-01-26 19:27:00,Brest,48.38762,-4.480306,29490,4,Besançon-Viotte,47.247049,6.021943,1896,29490,Brest,Besançon
Dijon,2023-01-26 11:15:30,2023-01-26 18:35:00,Brest,48.38762,-4.480306,26370,4,Dijon Ville,47.323411,5.027256,1896,26370,Brest,Dijon
Paris,2023-01-26 11:15:30,2023-01-26 15:02:00,Brest,48.38762,-4.480306,13590,0,Paris - Montparnasse - Hall 1 & 2,48.841172,2.320514,1896,13590,Brest,Paris
Tarbes,2023-01-26 13:31:00,2023-01-26 23:19:00,Brest,48.38762,-4.480306,35280,1,Tarbes,43.239863,0.069442,10026,35280,Brest,Tarbes
Cahors,2023-01-26 11:15:30,2023-01-26 21:26:30,Brest,48.38762,-4.480306,36660,3,Cahors,44.449275,1.433325,1896,36660,Brest,Cahors
Muret,2023-01-26 13:31:00,2023-01-26 22:00:30,Brest,48.38762,-4.480306,30570,2,Muret,43.464824,1.324449,10026,30570,Brest,Muret
Angoulême,2023-01-26 11:15:30,2023-01-26 18:05:30,Brest,48.38762,-4.480306,24600,1,Angoulême,45.653572,0.164608,1896,24600,Brest,Angoulême
Angers,2023-01-26 11:15:30,2023-01-26 15:41:00,Brest,48.38762,-4.480306,15930,2,Angers-Saint-Laud,47.464649,-0.55677,1896,15930,Brest,Angers
Saint-Nazaire,2023-01-26 11:15:30,2023-01-26 15:33:30,Brest,48.38762,-4.480306,15480,2,Saint-Nazaire,47.286489,-2.211079,1896,15480,Brest,Saint-Nazaire
Quimper,2023-01-26 12:37:00,2023-01-26 13:56:00,Brest,48.38762,-4.480306,4740,0,Quimper,47.994455,-4.092103,6786,4740,Brest,Quimper
Lisieux,2023-01-26 13:31:00,2023-01-26 20:09:00,Brest,48.38762,-4.480306,23880,2,Lisieux,49.138299,0.231143,10026,23880,Brest,Lisieux
Cambrai,2023-01-26 11:15:30,2023-01-26 19:22:00,Brest,48.38762,-4.480306,29190,5,Cambrai,50.176582,3.241197,1896,29190,Brest,Cambrai
Arras,2023-01-26 13:31:00,2023-01-26 19:40:30,Brest,48.38762,-4.480306,22170,3,Arras,50.286971,2.781314,10026,22170,Brest,Arras
Aix-en-Provence,2023-01-26 11:15:30,2023-01-26 19:41:00,Brest,48.38762,-4.480306,30330,4,Aix-en-Provence TGV,43.455237,5.317534,1896,30330,Brest,Aix-en-Provence
Lille,2023-01-26 13:31:00,2023-01-26 19:35:00,Brest,48.38762,-4.480306,21840,2,Lille Europe,50.6394,3.075721,10026,21840,Brest,Lille
Compiègne,2023-01-26 13:31:00,2023-01-26 19:26:00,Brest,48.38762,-4.480306,21300,3,Compiègne,49.421977,2.823693,10026,21300,Brest,Compiègne
Chaumont,2023-01-26 11:15:30,2023-01-26 20:47:00,Brest,48.38762,-4.480306,34290,5,Chaumont,48.10976,5.1346,1896,34290,Brest,Chaumont
Gap,2023-01-26 11:15:30,2023-01-26 22:32:00,Brest,48.38762,-4.480306,40590,5,Gap,44.563714,6.085669,1896,40590,Brest,Gap
Marseille,2023-01-26 11:15:30,2023-01-26 19:57:00,Brest,48.38762,-4.480306,31290,4,Marseille - Saint-Charles,43.302666,5.380407,1896,31290,Brest,Marseille
Grenoble,2023-01-26 13:31:00,2023-01-26 22:13:00,Brest,48.38762,-4.480306,31320,3,Grenoble,45.191491,5.714548,10026,31320,Brest,Grenoble
Clermont-Ferrand,2023-01-26 11:15:30,2023-01-26 21:45:00,Brest,48.38762,-4.480306,37770,5,Clermont-Ferrand,45.778945,3.100543,1896,37770,Brest,Clermont-Ferrand
Roanne,2023-01-26 13:31:00,2023-01-26 22:25:30,Brest,48.38762,-4.480306,32070,3,Roanne,46.039383,4.063207,10026,32070,Brest,Roanne
Mâcon,2023-01-26 11:15:30,2023-01-26 19:20:00,Brest,48.38762,-4.480306,29070,4,Mâcon Loché TGV,46.282912,4.778924,1896,29070,Brest,Mâcon
Lyon,2023-01-26 13:31:00,2023-01-26 20:36:00,Brest,48.38762,-4.480306,25500,2,Lyon Part Dieu,45.760596,4.859409,10026,25500,Brest,Lyon
Montbard,2023-01-26 11:15:30,2023-01-26 17:54:00,Brest,48.38762,-4.480306,23910,4,Montbard,47.618741,4.336212,1896,23910,Brest,Montbard
Moulins,2023-01-26 11:15:30,2023-01-26 21:28:30,Brest,48.38762,-4.480306,36780,6,Moulins-sur-Allier,46.561394,3.338782,1896,36780,Brest,Moulins
Toulouse,2023-01-26 13:31:00,2023-01-26 21:31:00,Brest,48.38762,-4.480306,28800,1,Toulouse Matabiau,43.611206,1.453616,10026,28800,Brest,Toulouse
Périgueux,2023-01-26 11:15:30,2023-01-26 19:56:00,Brest,48.38762,-4.480306,31230,2,Périgueux,45.187408,0.707879,1896,31230,Brest,Périgueux
Limoges,2023-01-26 11:15:30,2023-01-26 20:03:00,Brest,48.38762,-4.480306,31650,3,Limoges-Bénédictins,45.836207,1.267419,1896,31650,Brest,Limoges
Agen,2023-01-26 13:31:00,2023-01-26 20:23:00,Brest,48.38762,-4.480306,24720,1,Agen,44.207967,0.6208669999999999,10026,24720,Brest,Agen
Arcachon,2023-01-26 14:14:00,2023-01-26 21:34:00,Brest,48.38762,-4.480306,26400,1,Arcachon,44.658967,-1.165323,12606,26400,Brest,Arcachon
Bourges,2023-01-26 11:15:30,2023-01-26 18:55:00,Brest,48.38762,-4.480306,27570,4,Bourges,47.094129,2.394236,1896,27570,Brest,Bourges
Châtellerault,2023-01-26 11:15:30,2023-01-26 17:52:00,Brest,48.38762,-4.480306,23790,2,Châtellerault,46.818594,0.549279,1896,23790,Brest,Châtellerault
Tours,2023-01-26 11:15:30,2023-01-26 17:43:00,Brest,48.38762,-4.480306,23250,1,Tours,47.389866,0.692831,1896,23250,Brest,Tours
Laval,2023-01-26 11:15:30,2023-01-26 15:34:30,Brest,48.38762,-4.480306,15540,1,Laval,48.076255,-0.760929,1896,15540,Brest,Laval
Morlaix,2023-01-26 11:15:30,2023-01-26 11:47:00,Brest,48.38762,-4.480306,1890,0,Morlaix,48.57797,-3.832514,1896,1890,Brest,Morlaix
Alençon,2023-01-26 13:31:00,2023-01-26 18:13:00,Brest,48.38762,-4.480306,16920,2,Alençon,48.433884,0.09853099999999999,10026,16920,Brest,Alençon
Bayeux,2023-01-26 15:32:00,2023-01-26 21:16:00,Brest,48.38762,-4.480306,20640,1,Bayeux,49.269729,-0.6981000000000001,17286,20640,Brest,Bayeux
Rouen,2023-01-26 11:15:30,2023-01-26 17:56:00,Brest,48.38762,-4.480306,24030,4,Rouen Rive Droite,49.448663,1.094103,1896,24030,Brest,Rouen
Dreux,2023-01-26 11:15:30,2023-01-26 17:09:00,Brest,48.38762,-4.480306,21210,1,Dreux,48.731492,1.370164,1896,21210,Brest,Dreux
Douai,2023-01-26 13:31:00,2023-01-26 19:58:00,Brest,48.38762,-4.480306,23220,3,Douai,50.371673,3.089958,10026,23220,Brest,Douai
Abbeville,2023-01-26 13:31:00,2023-01-26 20:15:30,Brest,48.38762,-4.480306,24270,4,Abbeville,50.102175,1.824538,10026,24270,Brest,Abbeville
Saverne,2023-01-26 13:31:00,2023-01-26 22:26:30,Brest,48.38762,-4.480306,32130,3,Saverne,48.744483,7.362055,10026,32130,Brest,Saverne
Belfort,2023-01-26 11:15:30,2023-01-26 21:00:00,Brest,48.38762,-4.480306,35070,5,Belfort-Ville,47.633278,6.854053,1896,35070,Brest,Belfort
Bar-le-Duc,2023-01-26 13:31:00,2023-01-26 21:19:00,Brest,48.38762,-4.480306,28080,2,Bar-le-Duc,48.773598,5.167053,10026,28080,Brest,Bar-le-Duc
Sedan,2023-01-26 11:15:30,2023-01-26 19:57:00,Brest,48.38762,-4.480306,31290,4,Sedan,49.695024,4.930373,1896,31290,Brest,Sedan
Narbonne,2023-01-26 11:15:30,2023-01-26 21:20:00,Brest,48.38762,-4.480306,36270,4,Narbonne,43.190618,3.005667,1896,36270,Brest,Narbonne
Alès,2023-01-26 11:15:30,2023-01-26 21:11:00,Brest,48.38762,-4.480306,35730,5,Alès,44.127825,4.084948,1896,35730,Brest,Alès
Lunéville,2023-01-26 13:31:00,2023-01-26 21:43:30,Brest,48.38762,-4.480306,29550,3,Lunéville,48.58799,6.496997,10026,29550,Brest,Lunéville
Valence,2023-01-26 13:31:00,2023-01-26 21:43:00,Brest,48.38762,-4.480306,29520,3,Valence Ville,44.928081,4.893288,10026,29520,Brest,Valence
Nancy,2023-01-26 13:31:00,2023-01-26 21:05:00,Brest,48.38762,-4.480306,27240,2,Nancy,48.689857,6.174579,10026,27240,Brest,Nancy
Château-Thierry,2023-01-26 13:31:00,2023-01-26 20:25:00,Brest,48.38762,-4.480306,24840,5,Château-Thierry,49.03814,3.409302,10026,24840,Brest,Château-Thierry
Nice,2023-01-26 11:15:30,2023-01-26 23:00:00,Brest,48.38762,-4.480306,42270,4,Nice,43.704556,7.261904,1896,42270,Brest,Nice
Chambéry,2023-01-26 13:31:00,2023-01-26 22:16:00,Brest,48.38762,-4.480306,31500,3,Chambéry - Challes-les-Eaux,45.571302,5.919547,10026,31500,Brest,Chambéry
Riom,2023-01-26 11:15:30,2023-01-26 22:23:30,Brest,48.38762,-4.480306,40080,6,Riom - Châtel-Guyon,45.889965,3.120498,1896,40080,Brest,Riom
Vichy,2023-01-26 11:15:30,2023-01-26 22:01:30,Brest,48.38762,-4.480306,38760,6,Vichy,46.126991,3.430476,1896,38760,Brest,Vichy
Nevers,2023-01-26 11:15:30,2023-01-26 19:37:00,Brest,48.38762,-4.480306,30090,5,Nevers,46.987282,3.150743,1896,30090,Brest,Nevers
Montargis,2023-01-26 11:15:30,2023-01-26 17:56:00,Brest,48.38762,-4.480306,24030,4,Montargis,48.006862,2.742783,1896,24030,Brest,Montargis
Carcassonne,2023-01-26 11:15:30,2023-01-26 21:27:00,Brest,48.38762,-4.480306,36690,2,Carcassonne,43.218029,2.351824,1896,36690,Brest,Carcassonne
