,h_depart,h_arrive,station_orig,station_orig_lat,station_orig_lon,duration,nb_transfers,station_dest,station_dest_lat,station_dest_lon,waiting_time,total_time,depart,arrival
Appenweier,2023-01-05 05:23:00,2023-01-05 13:47:00,Brest,48.38762,-4.480306,30240,3,Appenweier,48.5419,7.9735,55607,85847,Brest,Appenweier
Saint-Gilles - Sint-Gillis,2023-01-04 14:14:00,2023-01-04 22:17:00,Brest,48.38762,-4.480306,28980,3,Bruxelles Midi,50.836,4.336,1067,30047,Brest,Bruxelles Midi
Genève,2023-01-04 14:14:00,2023-01-05 07:31:00,Brest,48.38762,-4.480306,62220,3,Genève,46.21022,6.14244,1067,63287,Brest,Genève
Kehl,2023-01-05 05:23:00,2023-01-05 13:31:00,Brest,48.38762,-4.480306,29280,3,Kehl,48.5767,7.8063,55607,84887,Brest,Kehl
Willstätt,2023-01-05 05:23:00,2023-01-05 13:40:30,Brest,48.38762,-4.480306,29850,3,Legelshurst,48.5585,7.9138,55607,85457,Brest,Legelshurst
Camden Town,2023-01-04 14:14:00,2023-01-04 22:30:00,Brest,48.38762,-4.480306,29760,3,Londres Saint Pancras,51.5338,-0.12807,1067,30827,Brest,Londres Saint Pancras
Offenburg,2023-01-05 05:23:00,2023-01-05 13:53:00,Brest,48.38762,-4.480306,30600,3,Offenburg,48.4765,7.9468,55607,86207,Brest,Offenburg
Nîmes,2023-01-04 14:14:00,2023-01-04 22:42:00,Brest,48.38762,-4.480306,30480,4,Nîmes Centre,43.832313,4.365872,1067,31547,Brest,Nîmes
Avignon,2023-01-05 05:23:00,2023-01-05 12:45:00,Brest,48.38762,-4.480306,26520,1,Avignon TGV,43.92194,4.786136,55607,82127,Brest,Avignon
Toulon,2023-01-05 05:23:00,2023-01-05 14:11:00,Brest,48.38762,-4.480306,31680,2,Toulon,43.128353,5.929404,55607,87287,Brest,Toulon
Bourg-en-Bresse,2023-01-04 14:14:00,2023-01-04 22:09:00,Brest,48.38762,-4.480306,28500,4,Bourg-en-Bresse,46.200111,5.215011,1067,29567,Brest,Bourg-en-Bresse
Chalon-sur-Saône,2023-01-04 14:14:00,2023-01-04 23:07:00,Brest,48.38762,-4.480306,31980,5,Chalon-sur-Saône,46.781622,4.843479,1067,33047,Brest,Chalon-sur-Saône
Besançon,2023-01-04 14:14:00,2023-01-04 22:56:00,Brest,48.38762,-4.480306,31320,5,Besançon Viotte,47.247049,6.021943,1067,32387,Brest,Besançon
Dijon,2023-01-04 14:14:00,2023-01-04 21:58:00,Brest,48.38762,-4.480306,27840,4,Dijon,47.323411,5.027256,1067,28907,Brest,Dijon
Paris,2023-01-04 14:14:00,2023-01-04 18:08:30,Brest,48.38762,-4.480306,14070,0,Paris Montparnasse Hall 1 &2,48.841172,2.320514,1067,15137,Brest,Paris
Cahors,2023-01-04 19:22:00,2023-01-05 12:11:00,Brest,48.38762,-4.480306,60540,3,Cahors,44.449275,1.433325,19547,80087,Brest,Cahors
Angoulême,2023-01-04 14:14:00,2023-01-04 20:34:00,Brest,48.38762,-4.480306,22800,1,Angoulême,45.653572,0.164608,1067,23867,Brest,Angoulême
Angers,2023-01-04 14:14:00,2023-01-04 18:33:00,Brest,48.38762,-4.480306,15540,1,Angers Saint-Laud,47.464649,-0.55677,1067,16607,Brest,Angers
Saint-Nazaire,2023-01-04 14:14:00,2023-01-04 18:41:00,Brest,48.38762,-4.480306,16020,2,Saint-Nazaire,47.286489,-2.211079,1067,17087,Brest,Saint-Nazaire
Quimper,2023-01-04 14:15:00,2023-01-04 15:37:00,Brest,48.38762,-4.480306,4920,0,Quimper,47.994455,-4.092103,1127,6047,Brest,Quimper
Lisieux,2023-01-04 14:14:00,2023-01-04 21:45:30,Brest,48.38762,-4.480306,27090,4,Lisieux,49.138299,0.231143,1067,28157,Brest,Lisieux
Arras,2023-01-04 15:32:00,2023-01-04 21:14:00,Brest,48.38762,-4.480306,20520,5,Arras,50.286971,2.781314,5747,26267,Brest,Arras
