,h_depart,h_arrive,station_orig,station_orig_lat,station_orig_lon,duration,nb_transfers,station_dest,station_dest_lat,station_dest_lon,waiting_time,total_time,depart,arrival
0,2023-01-04 14:42:00,2023-01-04 21:42:00,Lille Flandres,50.636577,3.06987,25200,3,Aigle,46.31685,6.96367,2203,27403,Lille,Aigle
1,2023-01-04 15:30:30,2023-01-04 18:35:00,Lille Europe,50.6394,3.075721,11070,1,Aix la Chapelle,50.7675,6.0912,5113,16183,Lille,Aix la Chapelle
2,2023-01-04 14:42:00,2023-01-04 20:18:00,Lille Flandres,50.636577,3.06987,20160,3,Allaman,46.47575,6.3997,2203,22363,Lille,Allaman
3,2023-01-04 14:51:30,2023-01-04 17:44:00,Lille Europe,50.6394,3.075721,10350,1,Amsterdam Centraal,52.37908,4.900632,2773,13123,Lille,Amsterdam Centraal
4,2023-01-04 20:37:30,2023-01-04 23:11:00,Lille Europe,50.6394,3.075721,9210,0,Amsterdam Centraal,52.37908,4.900632,23533,32743,Lille,Amsterdam Centraal
5,2023-01-04 14:51:30,2023-01-04 16:27:00,Lille Europe,50.6394,3.075721,5730,1,Antwerpen Centraal,51.216,4.421,2773,8503,Lille,Antwerpen Centraal
6,2023-01-04 15:52:00,2023-01-04 20:45:00,Lille Europe,50.6394,3.075721,17580,2,Appenweier,48.5419,7.9735,6403,23983,Lille,Appenweier
7,2023-01-04 14:42:00,2023-01-04 19:44:00,Lille Flandres,50.636577,3.06987,18120,3,Bâle Saint-Jean,47.57031,7.572745,2203,20323,Lille,Bâle Saint-Jean
8,2023-01-04 14:42:00,2023-01-04 19:26:00,Lille Flandres,50.636577,3.06987,17040,2,Basel SBB,47.5474,7.58956,2203,19243,Lille,Basel SBB
9,2023-01-05 08:02:00,2023-01-05 16:20:00,Lille Europe,50.6394,3.075721,29880,2,Bascharage secteur Sanem,49.5585,5.9249,64603,94483,Lille,Bascharage secteur Sanem
10,2023-01-04 14:42:00,2023-01-04 19:58:30,Lille Flandres,50.636577,3.06987,18990,3,Bassecourt,47.33668,7.24685,2203,21193,Lille,Bassecourt
11,2023-01-04 14:42:00,2023-01-04 20:01:00,Lille Flandres,50.636577,3.06987,19140,3,Courfaivre,47.33508,7.29117,2203,21343,Lille,Courfaivre
12,2023-01-04 14:42:00,2023-01-04 19:55:00,Lille Flandres,50.636577,3.06987,18780,3,Glovelier,47.3352,7.20931,2203,20983,Lille,Glovelier
13,2023-01-04 15:52:00,2023-01-04 21:36:00,Lille Europe,50.6394,3.075721,20640,3,Berg (Pfalz),48.9807,8.2128,6403,27043,Lille,Berg (Pfalz)
14,2023-01-05 08:02:00,2023-01-05 12:35:00,Lille Europe,50.6394,3.075721,16380,2,Berg (Pfalz),48.9807,8.2128,64603,80983,Lille,Berg (Pfalz)
15,2023-01-04 17:42:00,2023-01-05 00:22:00,Lille Europe,50.6394,3.075721,24000,3,Bettembourg,49.516111,6.101111,13003,37003,Lille,Bettembourg
16,2023-01-05 08:02:00,2023-01-05 12:10:00,Lille Europe,50.6394,3.075721,14880,2,Bettembourg,49.516111,6.101111,64603,79483,Lille,Bettembourg
17,2023-01-04 14:42:00,2023-01-04 21:48:00,Lille Flandres,50.636577,3.06987,25560,3,Bex,46.25146,7.00067,2203,27763,Lille,Bex
18,2023-01-04 14:42:00,2023-01-04 20:41:00,Lille Flandres,50.636577,3.06987,21540,3,Biel/Bienne,47.13289,7.24292,2203,23743,Lille,Biel/Bienne
19,2023-01-04 14:42:00,2023-01-04 19:23:00,Lille Flandres,50.636577,3.06987,16860,3,Boncourt,47.49263,7.01656,2203,19063,Lille,Boncourt
20,2023-01-04 14:51:30,2023-01-04 15:25:00,Lille Europe,50.6394,3.075721,2010,0,Bruxelles Midi,50.836,4.336,2773,4783,Lille,Bruxelles Midi
21,2023-01-04 14:42:00,2023-01-04 19:25:00,Lille Flandres,50.636577,3.06987,16980,3,Buix,47.47933,7.02998,2203,19183,Lille,Buix
22,2023-01-04 14:42:00,2023-01-04 19:29:30,Lille Flandres,50.636577,3.06987,17250,3,Courtemaîche,47.45587,7.05539,2203,19453,Lille,Courtemaîche
23,2023-01-04 14:42:00,2023-01-04 19:50:00,Lille Flandres,50.636577,3.06987,18480,3,Chambésy,46.242378,6.147342,2203,20683,Lille,Chambésy
24,2023-01-04 17:03:00,2023-01-04 23:05:00,Lille Europe,50.6394,3.075721,21720,2,Chambésy,46.242378,6.147342,10663,32383,Lille,Chambésy
25,2023-01-04 16:05:00,2023-01-04 18:48:00,Lille Flandres,50.636577,3.06987,9780,2,Charleroi-Central,50.404393,4.438504,7183,16963,Lille,Charleroi Sud
26,2023-01-04 15:35:00,2023-01-04 18:48:00,Lille Flandres,50.636577,3.06987,11580,1,Charleroi-Central,50.404393,4.438504,5383,16963,Lille,Charleroi Sud
27,2023-01-04 14:42:00,2023-01-04 20:04:00,Lille Flandres,50.636577,3.06987,19320,3,Chêne-Bourg,46.196607,6.197253,2203,21523,Lille,Chêne-Bourg
28,2023-01-04 17:03:00,2023-01-04 23:05:00,Lille Europe,50.6394,3.075721,21720,2,Chêne-Bourg,46.196607,6.197253,10663,32383,Lille,Chêne-Bourg
29,2023-01-04 15:30:30,2023-01-04 20:18:00,Lille Europe,50.6394,3.075721,17250,1,Cologne,50.9428,6.9591,5113,22363,Lille,Cologne
30,2023-01-04 14:42:00,2023-01-04 19:59:00,Lille Flandres,50.636577,3.06987,19020,3,Coppet,46.317378,6.187829,2203,21223,Lille,Coppet
31,2023-01-04 17:03:00,2023-01-04 23:26:00,Lille Europe,50.6394,3.075721,22980,2,Coppet,46.317378,6.187829,10663,33643,Lille,Coppet
32,2023-01-04 14:42:00,2023-01-04 19:33:00,Lille Flandres,50.636577,3.06987,17460,3,Courchavon,47.43977,7.05765,2203,19663,Lille,Courchavon
33,2023-01-04 14:42:00,2023-01-04 19:44:00,Lille Flandres,50.636577,3.06987,18120,3,Courgenay,47.40522,7.12421,2203,20323,Lille,Courgenay
34,2023-01-04 14:42:00,2023-01-04 20:05:00,Lille Flandres,50.636577,3.06987,19380,3,Courtételle,47.34282,7.31794,2203,21583,Lille,Courtételle
