,h_depart,h_arrive,station_orig,station_orig_lat,station_orig_lon,duration,nb_transfers,station_dest,station_dest_lat,station_dest_lon,waiting_time,total_time,depart,arrival
Aachen,2023-01-04 05:58:00,2023-01-04 12:35:00,Bordeaux Saint-Jean,44.825873,-0.556697,23820,2,Aix la Chapelle,50.7675,6.0912,50603,74423,Bordeaux,Aix la Chapelle
Appenweier,2023-01-04 08:54:00,2023-01-04 15:15:00,Bordeaux Saint-Jean,44.825873,-0.556697,22860,1,Appenweier,48.5419,7.9735,61163,84023,Bordeaux,Appenweier
Baden-Baden,2023-01-04 07:45:00,2023-01-04 14:22:00,Bordeaux Saint-Jean,44.825873,-0.556697,23820,2,Baden-Baden,48.7903,8.190899999999999,57023,80843,Bordeaux,Baden-Baden
Basel,2023-01-04 08:54:00,2023-01-04 16:08:00,Bordeaux Saint-Jean,44.825873,-0.556697,26040,1,Basel SBB,47.5474,7.58956,61163,87203,Bordeaux,Basel SBB
Käerjeng,2023-01-04 08:54:00,2023-01-04 16:20:00,Bordeaux Saint-Jean,44.825873,-0.556697,26760,3,Bascharage secteur Sanem,49.5585,5.9249,61163,87923,Bordeaux,Bascharage secteur Sanem
Berg (Pfalz),2023-01-04 08:54:00,2023-01-04 16:35:00,Bordeaux Saint-Jean,44.825873,-0.556697,27660,2,Berg (Pfalz),48.9807,8.2128,61163,88823,Bordeaux,Berg (Pfalz)
Bettembourg,2023-01-04 07:45:00,2023-01-04 14:10:00,Bordeaux Saint-Jean,44.825873,-0.556697,23100,3,Bettembourg,49.516111,6.101111,57023,80123,Bordeaux,Bettembourg
Saint-Gilles - Sint-Gillis,2023-01-03 17:08:00,2023-01-03 22:17:00,Bordeaux Saint-Jean,44.825873,-0.556697,18540,2,Bruxelles Midi,50.836,4.336,4403,22943,Bordeaux,Bruxelles Midi
Charleroi,2023-01-04 08:54:00,2023-01-04 16:38:00,Bordeaux Saint-Jean,44.825873,-0.556697,27840,3,Charleroi-Central,50.404393,4.438504,61163,89003,Bordeaux,Charleroi Sud
Köln,2023-01-04 05:58:00,2023-01-04 14:18:00,Bordeaux Saint-Jean,44.825873,-0.556697,30000,2,Cologne,50.9428,6.9591,50603,80603,Bordeaux,Cologne
Kortrijk,2023-01-04 05:58:00,2023-01-04 11:45:30,Bordeaux Saint-Jean,44.825873,-0.556697,20850,1,Courtrai,50.824,3.26,50603,71453,Bordeaux,Courtrai
Dippach,2023-01-04 08:54:00,2023-01-04 16:14:00,Bordeaux Saint-Jean,44.825873,-0.556697,26400,3,Dippach secteur Reckange,49.57252,5.99512,61163,87563,Bordeaux,Dippach secteur Reckange
