,h_depart,h_arrive,station_orig,station_orig_lat,station_orig_lon,duration,nb_transfers,station_dest,station_dest_lat,station_dest_lon,waiting_time,total_time,depart,arrival
0,2023-01-04 14:10:00,2023-01-04 19:42:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,19920,1,Aigle,46.31685,6.96367,521,20441,Paris,Aigle
1,2023-01-04 15:54:30,2023-01-04 18:35:00,Paris Gare du Nord,48.880136,2.354851,9630,0,Aix la Chapelle,50.7675,6.0912,6791,16421,Paris,Aix la Chapelle
2,2023-01-04 14:10:00,2023-01-04 18:40:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,16200,1,Allaman,46.47575,6.3997,521,16721,Paris,Allaman
3,2023-01-04 14:21:30,2023-01-04 17:44:00,Paris Gare du Nord,48.880136,2.354851,12150,0,Amsterdam Centraal,52.37908,4.900632,1211,13361,Paris,Amsterdam Centraal
4,2023-01-04 14:21:30,2023-01-04 16:27:00,Paris Gare du Nord,48.880136,2.354851,7530,0,Antwerpen Centraal,51.216,4.421,1211,8741,Paris,Antwerpen Centraal
5,2023-01-04 15:21:00,2023-01-04 17:45:00,Paris Est,48.876742,2.358424,8640,1,Appenweier,48.5419,7.9735,4781,13421,Paris,Appenweier
6,2023-01-04 15:55:00,2023-01-04 21:04:00,Paris Est,48.876742,2.358424,18540,0,Augsburg Hbf,48.3654,10.886,6821,25361,Paris,Augsburg Hbf
7,2023-01-04 14:16:00,2023-01-04 17:43:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,12420,1,Bâle Saint-Jean,47.57031,7.572745,881,13301,Paris,Bâle Saint-Jean
8,2023-01-04 14:16:00,2023-01-04 17:26:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,11400,0,Basel SBB,47.5474,7.58956,881,12281,Paris,Basel SBB
9,2023-01-04 14:54:00,2023-01-04 21:25:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,23460,0,Barcelone-Sants,41.378961,2.139834,3161,26621,Paris,Barcelone-Sants
10,2023-01-04 15:24:00,2023-01-04 18:50:00,Paris Est,48.876742,2.358424,12360,2,Bascharage secteur Sanem,49.5585,5.9249,4961,17321,Paris,Bascharage secteur Sanem
11,2023-01-04 16:19:00,2023-01-04 19:58:30,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,13170,1,Bassecourt,47.33668,7.24685,8261,21431,Paris,Bassecourt
12,2023-01-04 16:19:00,2023-01-04 20:01:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,13320,1,Courfaivre,47.33508,7.29117,8261,21581,Paris,Courfaivre
13,2023-01-04 16:19:00,2023-01-04 19:55:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,12960,1,Glovelier,47.3352,7.20931,8261,21221,Paris,Glovelier
14,2023-01-04 15:21:00,2023-01-04 18:39:00,Paris Est,48.876742,2.358424,11880,2,Berg (Pfalz),48.9807,8.2128,4781,16661,Paris,Berg (Pfalz)
15,2023-01-04 15:24:00,2023-01-04 18:04:00,Paris Est,48.876742,2.358424,9600,1,Bettembourg,49.516111,6.101111,4961,14561,Paris,Bettembourg
16,2023-01-04 14:10:00,2023-01-04 19:48:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,20280,1,Bex,46.25146,7.00067,521,20801,Paris,Bex
17,2023-01-04 16:19:00,2023-01-04 20:41:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,15720,1,Biel/Bienne,47.13289,7.24292,8261,23981,Paris,Biel/Bienne
18,2023-01-04 16:19:00,2023-01-04 19:23:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,11040,1,Boncourt,47.49263,7.01656,8261,19301,Paris,Boncourt
19,2023-01-04 14:21:30,2023-01-04 15:44:00,Paris Gare du Nord,48.880136,2.354851,4950,0,Bruxelles Midi,50.836,4.336,1211,6161,Paris,Bruxelles Midi
20,2023-01-04 16:19:00,2023-01-04 19:25:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,11160,1,Buix,47.47933,7.02998,8261,19421,Paris,Buix
21,2023-01-04 16:19:00,2023-01-04 19:29:30,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,11430,1,Courtemaîche,47.45587,7.05539,8261,19691,Paris,Courtemaîche
22,2023-01-04 14:10:00,2023-01-04 17:50:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,13200,1,Chambésy,46.242378,6.147342,521,13721,Paris,Chambésy
23,2023-01-04 14:46:00,2023-01-04 18:48:00,Paris Gare du Nord,48.880136,2.354851,14520,3,Charleroi-Central,50.404393,4.438504,2681,17201,Paris,Charleroi Sud
24,2023-01-04 17:19:00,2023-01-04 20:48:00,Paris Gare du Nord,48.880136,2.354851,12540,1,Charleroi-Central,50.404393,4.438504,11861,24401,Paris,Charleroi Sud
25,2023-01-04 14:10:00,2023-01-04 18:04:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,14040,1,Chêne-Bourg,46.196607,6.197253,521,14561,Paris,Chêne-Bourg
26,2023-01-04 15:54:30,2023-01-04 20:18:00,Paris Gare du Nord,48.880136,2.354851,15810,0,Cologne,50.9428,6.9591,6791,22601,Paris,Cologne
27,2023-01-04 14:10:00,2023-01-04 18:11:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,14460,1,Coppet,46.317378,6.187829,521,14981,Paris,Coppet
28,2023-01-04 14:10:00,2023-01-04 18:29:00,Paris Gare de Lyon Hall 1 &2,48.844945,2.373481,15540,1,Coppet,46.317378,6.187829,521,16061,Paris,Coppet
