,h_depart,h_arrive,station_orig,station_orig_lat,station_orig_lon,duration,nb_transfers,station_dest,station_dest_lat,station_dest_lon,waiting_time,total_time,depart,arrival
0,2023-01-20 05:58:00,2023-01-20 12:35:00,Bordeaux Saint-Jean,44.825873,-0.556697,23820,2,Aachen Hauptbahnhof,50.7675,6.0912,57345,81165,Bordeaux,Aix la Chapelle
1,2023-01-20 07:45:00,2023-01-20 15:14:00,Bordeaux Saint-Jean,44.825873,-0.556697,26940,2,Amsterdam Centraal,52.37908,4.900632,63765,90705,Bordeaux,Amsterdam Centraal
2,2023-01-20 05:58:00,2023-01-20 15:14:00,Bordeaux Saint-Jean,44.825873,-0.556697,33360,1,Amsterdam Centraal,52.37908,4.900632,57345,90705,Bordeaux,Amsterdam Centraal
3,2023-01-20 05:58:00,2023-01-20 13:57:00,Bordeaux Saint-Jean,44.825873,-0.556697,28740,1,Antwerpen-Centraal,51.216,4.421,57345,86085,Bordeaux,Antwerpen Centraal
4,2023-01-20 07:45:00,2023-01-20 13:47:00,Bordeaux Saint-Jean,44.825873,-0.556697,21720,2,Appenweier,48.5419,7.9735,63765,85485,Bordeaux,Appenweier
5,2023-01-20 08:54:00,2023-01-20 15:15:00,Bordeaux Saint-Jean,44.825873,-0.556697,22860,1,Appenweier,48.5419,7.9735,67905,90765,Bordeaux,Appenweier
6,2023-01-20 08:54:00,2023-01-20 16:15:00,Bordeaux Saint-Jean,44.825873,-0.556697,26460,2,Bâle Saint-Jean,47.57031,7.572745,67905,94365,Bordeaux,Bâle Saint-Jean
7,2023-01-20 05:58:00,2023-01-20 13:26:00,Bordeaux Saint-Jean,44.825873,-0.556697,26880,2,Bâle - SBB,47.5474,7.58956,57345,84225,Bordeaux,Basel SBB
8,2023-01-19 15:18:30,2023-01-19 21:25:00,Bordeaux Saint-Jean,44.825873,-0.556697,21990,2,Barcelona Sants,41.378961,2.139834,4575,26565,Bordeaux,Barcelone-Sants
9,2023-01-19 14:28:00,2023-01-19 21:25:00,Bordeaux Saint-Jean,44.825873,-0.556697,25020,1,Barcelona Sants,41.378961,2.139834,1545,26565,Bordeaux,Barcelone-Sants
10,2023-01-19 17:08:00,2023-01-19 22:17:00,Bordeaux Saint-Jean,44.825873,-0.556697,18540,2,Bruxelles-Midi - Brussel-Zuid,50.836,4.336,11145,29685,Bordeaux,Bruxelles Midi
11,2023-01-19 17:08:00,2023-01-19 22:43:00,Bordeaux Saint-Jean,44.825873,-0.556697,20100,2,Bruxelles-Midi - Brussel-Zuid,50.836,4.336,11145,31245,Bordeaux,Bruxelles Midi
12,2023-01-19 16:57:30,2023-01-19 22:43:00,Bordeaux Saint-Jean,44.825873,-0.556697,20730,1,Bruxelles-Midi - Brussel-Zuid,50.836,4.336,10515,31245,Bordeaux,Bruxelles Midi
13,2023-01-20 05:58:00,2023-01-20 16:38:00,Bordeaux Saint-Jean,44.825873,-0.556697,38400,2,Charleroi Sud,50.404393,4.438504,57345,95745,Bordeaux,Charleroi Sud
14,2023-01-20 05:58:00,2023-01-20 13:15:00,Bordeaux Saint-Jean,44.825873,-0.556697,26220,2,Köln - Hauptbahnhof,50.9428,6.9591,57345,83565,Bordeaux,Cologne
15,2023-01-20 05:58:00,2023-01-20 12:03:30,Bordeaux Saint-Jean,44.825873,-0.556697,21930,1,Courtrai,50.824,3.26,57345,79275,Bordeaux,Courtrai
16,2023-01-20 05:58:00,2023-01-20 13:47:00,Bordeaux Saint-Jean,44.825873,-0.556697,28140,2,Düsseldorf - Hauptbahnhof,51.2194,6.7946,57345,85485,Bordeaux,Duesseldorf Hbf
17,2023-01-20 05:58:00,2023-01-20 14:01:00,Bordeaux Saint-Jean,44.825873,-0.556697,28980,2,Duisburg Hbf,51.4297,6.7755,57345,86325,Bordeaux,Duisburg Hbf
18,2023-01-19 15:18:30,2023-01-19 20:27:00,Bordeaux Saint-Jean,44.825873,-0.556697,18510,2,Figueres - Vilafant,42.264581,2.943028,4575,23085,Bordeaux,FIGUERES-VILAFANT
19,2023-01-19 14:28:00,2023-01-19 20:27:00,Bordeaux Saint-Jean,44.825873,-0.556697,21540,1,Figueres - Vilafant,42.264581,2.943028,1545,23085,Bordeaux,FIGUERES-VILAFANT
20,2023-01-20 07:45:00,2023-01-20 15:59:00,Bordeaux Saint-Jean,44.825873,-0.556697,29640,2,Frankfurt am Main - Hauptbahnhof,50.1073,8.6624,63765,93405,Bordeaux,Francfort sur le Main
21,2023-01-20 05:58:00,2023-01-20 12:32:00,Bordeaux Saint-Jean,44.825873,-0.556697,23640,1,Froyennes,50.629,3.355,57345,80985,Bordeaux,FROYENNES
22,2023-01-20 05:58:00,2023-01-20 12:37:00,Bordeaux Saint-Jean,44.825873,-0.556697,23940,1,Tournai,50.613,3.396,57345,81285,Bordeaux,Tournai
